GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,YEAR.display-label,ESTAB,EMP,EMP_N,PAYQTR1,PAYQTR1_N,PAYANN,PAYANN_N
8610000US41855,41855,"ZIP 41855 (Thornton, KY)",00,Total for all sectors,2007,Reference year 2007,3,a,D,D,D,D,D
8610000US41858,41858,"ZIP 41858 (Whitesburg, KY)",00,Total for all sectors,2007,Reference year 2007,204,3196,G,26884,G,106674,G
8610000US41859,41859,"ZIP 41859 (Dema, KY)",00,Total for all sectors,2007,Reference year 2007,2,a,D,D,D,D,D
8610000US41861,41861,"ZIP 41861 (Raven, KY)",00,Total for all sectors,2007,Reference year 2007,3,a,D,D,D,D,D
8610000US41862,41862,"ZIP 41862 (Topmost, KY)",00,Total for all sectors,2007,Reference year 2007,5,37,G,257,G,1182,G
8610000US42001,42001,"ZIP 42001 (Paducah, KY)",00,Total for all sectors,2007,Reference year 2007,1212,22504,G,169904,H,693112,H
8610000US42002,42002,"ZIP 42002 (Paducah, KY)",00,Total for all sectors,2007,Reference year 2007,95,1949,G,14472,G,60842,G
8610000US42003,42003,"ZIP 42003 (Paducah, KY)",00,Total for all sectors,2007,Reference year 2007,814,11507,G,94467,G,398348,G
8610000US42020,42020,"ZIP 42020 (Almo, KY)",00,Total for all sectors,2007,Reference year 2007,13,76,H,288,G,1705,G
8610000US42021,42021,"ZIP 42021 (Arlington, KY)",00,Total for all sectors,2007,Reference year 2007,17,143,G,599,G,2521,G
8610000US42022,42022,"ZIP 42022 (Bandana, KY)",00,Total for all sectors,2007,Reference year 2007,2,a,D,D,D,D,D
8610000US42023,42023,"ZIP 42023 (Bardwell, KY)",00,Total for all sectors,2007,Reference year 2007,37,274,G,1391,G,5749,G
8610000US42024,42024,"ZIP 42024 (Barlow, KY)",00,Total for all sectors,2007,Reference year 2007,22,185,H,1665,H,5978,H
8610000US42025,42025,"ZIP 42025 (Benton, KY)",00,Total for all sectors,2007,Reference year 2007,400,4190,G,24887,G,102877,G
8610000US42027,42027,"ZIP 42027 (Boaz, KY)",00,Total for all sectors,2007,Reference year 2007,31,132,G,700,G,2997,G
8610000US42028,42028,"ZIP 42028 (Burna, KY)",00,Total for all sectors,2007,Reference year 2007,5,12,G,43,G,210,G
8610000US42029,42029,"ZIP 42029 (Calvert City, KY)",00,Total for all sectors,2007,Reference year 2007,184,4759,G,54483,H,248382,H
8610000US42031,42031,"ZIP 42031 (Clinton, KY)",00,Total for all sectors,2007,Reference year 2007,75,709,G,3768,G,15643,G
8610000US42032,42032,"ZIP 42032 (Columbus, KY)",00,Total for all sectors,2007,Reference year 2007,3,c,D,D,D,D,D
8610000US42033,42033,"ZIP 42033 (Crayne, KY)",00,Total for all sectors,2007,Reference year 2007,1,a,D,D,D,D,D
8610000US42035,42035,"ZIP 42035 (Cunningham, KY)",00,Total for all sectors,2007,Reference year 2007,15,44,G,186,G,973,G
8610000US42036,42036,"ZIP 42036 (Dexter, KY)",00,Total for all sectors,2007,Reference year 2007,7,12,G,99,H,417,H
8610000US42037,42037,"ZIP 42037 (Dycusburg, KY)",00,Total for all sectors,2007,Reference year 2007,1,a,D,D,D,D,D
8610000US42038,42038,"ZIP 42038 (Eddyville, KY)",00,Total for all sectors,2007,Reference year 2007,126,758,G,3533,G,14701,G
8610000US42039,42039,"ZIP 42039 (Fancy Farm, KY)",00,Total for all sectors,2007,Reference year 2007,16,54,G,460,G,1980,G
8610000US42040,42040,"ZIP 42040 (Farmington, KY)",00,Total for all sectors,2007,Reference year 2007,12,36,H,157,G,691,G
8610000US42041,42041,"ZIP 42041 (Fulton, KY)",00,Total for all sectors,2007,Reference year 2007,111,1577,G,8912,G,35981,H
8610000US42044,42044,"ZIP 42044 (Gilbertsville, KY)",00,Total for all sectors,2007,Reference year 2007,36,180,G,763,G,3718,G
8610000US42045,42045,"ZIP 42045 (Grand Rivers, KY)",00,Total for all sectors,2007,Reference year 2007,49,1007,G,7436,G,31353,G
8610000US42047,42047,"ZIP 42047 (Hampton, KY)",00,Total for all sectors,2007,Reference year 2007,2,a,D,D,D,D,D
8610000US42048,42048,"ZIP 42048 (Hardin, KY)",00,Total for all sectors,2007,Reference year 2007,41,272,G,885,G,4262,G
8610000US42049,42049,"ZIP 42049 (Hazel, KY)",00,Total for all sectors,2007,Reference year 2007,25,73,G,279,G,1355,G
8610000US42050,42050,"ZIP 42050 (Hickman, KY)",00,Total for all sectors,2007,Reference year 2007,49,594,G,4469,G,14570,G
8610000US42051,42051,"ZIP 42051 (Hickory, KY)",00,Total for all sectors,2007,Reference year 2007,34,1475,G,9654,G,39837,G
8610000US42053,42053,"ZIP 42053 (Kevil, KY)",00,Total for all sectors,2007,Reference year 2007,60,673,H,8108,H,31192,H
8610000US42054,42054,"ZIP 42054 (Kirksey, KY)",00,Total for all sectors,2007,Reference year 2007,7,b,D,D,D,D,D
8610000US42055,42055,"ZIP 42055 (Kuttawa, KY)",00,Total for all sectors,2007,Reference year 2007,45,549,H,2297,H,9853,H
8610000US42056,42056,"ZIP 42056 (La Center, KY)",00,Total for all sectors,2007,Reference year 2007,46,383,G,2109,G,8521,G
8610000US42058,42058,"ZIP 42058 (Ledbetter, KY)",00,Total for all sectors,2007,Reference year 2007,32,511,G,2758,G,11646,G
8610000US42060,42060,"ZIP 42060 (Lovelaceville, KY)",00,Total for all sectors,2007,Reference year 2007,1,a,D,D,D,D,D
8610000US42061,42061,"ZIP 42061 (Lowes, KY)",00,Total for all sectors,2007,Reference year 2007,3,10,G,S,S,53,G
8610000US42063,42063,"ZIP 42063 (Lynnville, KY)",00,Total for all sectors,2007,Reference year 2007,1,a,D,D,D,D,D
8610000US42064,42064,"ZIP 42064 (Marion, KY)",00,Total for all sectors,2007,Reference year 2007,164,1543,G,8114,G,33704,G
8610000US42066,42066,"ZIP 42066 (Mayfield, KY)",00,Total for all sectors,2007,Reference year 2007,561,6768,G,43264,H,177461,G
8610000US42069,42069,"ZIP 42069 (Melber, KY)",00,Total for all sectors,2007,Reference year 2007,17,77,G,497,G,1869,G
8610000US42070,42070,"ZIP 42070 (Milburn, KY)",00,Total for all sectors,2007,Reference year 2007,2,b,D,D,D,D,D
8610000US42071,42071,"ZIP 42071 (Murray, KY)",00,Total for all sectors,2007,Reference year 2007,766,13482,H,82285,H,332511,H
8610000US42076,42076,"ZIP 42076 (New Concord, KY)",00,Total for all sectors,2007,Reference year 2007,12,91,G,358,H,1666,G
8610000US42078,42078,"ZIP 42078 (Salem, KY)",00,Total for all sectors,2007,Reference year 2007,43,e,S,2744,H,12148,H
8610000US42079,42079,"ZIP 42079 (Sedalia, KY)",00,Total for all sectors,2007,Reference year 2007,13,79,G,489,G,1956,G
8610000US42081,42081,"ZIP 42081 (Smithland, KY)",00,Total for all sectors,2007,Reference year 2007,31,235,G,1801,G,7041,G
8610000US42082,42082,"ZIP 42082 (Symsonia, KY)",00,Total for all sectors,2007,Reference year 2007,21,c,S,495,H,2044,H
8610000US42083,42083,"ZIP 42083 (Tiline, KY)",00,Total for all sectors,2007,Reference year 2007,3,4,G,6,G,34,G
8610000US42085,42085,"ZIP 42085 (Water Valley, KY)",00,Total for all sectors,2007,Reference year 2007,8,19,G,78,G,353,G
8610000US42086,42086,"ZIP 42086 (West Paducah, KY)",00,Total for all sectors,2007,Reference year 2007,44,270,G,1574,G,7042,G
8610000US42087,42087,"ZIP 42087 (Wickliffe, KY)",00,Total for all sectors,2007,Reference year 2007,45,972,G,12318,G,50553,G
8610000US42088,42088,"ZIP 42088 (Wingo, KY)",00,Total for all sectors,2007,Reference year 2007,26,66,G,234,G,930,G
8610000US42101,42101,"ZIP 42101 (Bowling Green, KY)",00,Total for all sectors,2007,Reference year 2007,1304,26817,G,230123,G,949213,G
8610000US42102,42102,"ZIP 42102 (Bowling Green, KY)",00,Total for all sectors,2007,Reference year 2007,122,3371,G,30227,G,126519,G
8610000US42103,42103,"ZIP 42103 (Bowling Green, KY)",00,Total for all sectors,2007,Reference year 2007,390,5155,G,44961,G,186714,G
8610000US42104,42104,"ZIP 42104 (Bowling Green, KY)",00,Total for all sectors,2007,Reference year 2007,804,12928,G,67224,G,277944,G
8610000US42120,42120,"ZIP 42120 (Adolphus, KY)",00,Total for all sectors,2007,Reference year 2007,9,40,H,192,G,772,G
8610000US42122,42122,"ZIP 42122 (Alvaton, KY)",00,Total for all sectors,2007,Reference year 2007,43,248,G,974,G,5006,G
8610000US42123,42123,"ZIP 42123 (Austin, KY)",00,Total for all sectors,2007,Reference year 2007,9,31,G,103,G,480,G
8610000US42124,42124,"ZIP 42124 (Beaumont, KY)",00,Total for all sectors,2007,Reference year 2007,1,a,D,D,D,D,D
8610000US42127,42127,"ZIP 42127 (Cave City, KY)",00,Total for all sectors,2007,Reference year 2007,111,1008,G,3979,G,17767,G
8610000US42129,42129,"ZIP 42129 (Edmonton, KY)",00,Total for all sectors,2007,Reference year 2007,99,1543,H,9492,H,39876,H
8610000US42130,42130,"ZIP 42130 (Eighty Eight, KY)",00,Total for all sectors,2007,Reference year 2007,1,a,D,D,D,D,D
8610000US42131,42131,"ZIP 42131 (Etoile, KY)",00,Total for all sectors,2007,Reference year 2007,1,a,D,D,D,D,D
8610000US42133,42133,"ZIP 42133 (Fountain Run, KY)",00,Total for all sectors,2007,Reference year 2007,15,94,H,556,H,2750,H
8610000US42134,42134,"ZIP 42134 (Franklin, KY)",00,Total for all sectors,2007,Reference year 2007,334,6980,G,53070,G,221090,G
8610000US42135,42135,"ZIP 42135 (Franklin, KY)",00,Total for all sectors,2007,Reference year 2007,38,862,G,6378,G,26138,G
8610000US42140,42140,"ZIP 42140 (Gamaliel, KY)",00,Total for all sectors,2007,Reference year 2007,25,201,G,918,G,3546,G
8610000US42141,42141,"ZIP 42141 (Glasgow, KY)",00,Total for all sectors,2007,Reference year 2007,677,13942,G,97623,G,396610,G
8610000US42142,42142,"ZIP 42142 (Glasgow, KY)",00,Total for all sectors,2007,Reference year 2007,28,426,G,3646,G,15560,G
8610000US42151,42151,"ZIP 42151 (Hestand, KY)",00,Total for all sectors,2007,Reference year 2007,1,a,D,D,D,D,D
8610000US42152,42152,"ZIP 42152 (Hiseville, KY)",00,Total for all sectors,2007,Reference year 2007,6,b,D,D,D,D,D
8610000US42153,42153,"ZIP 42153 (Holland, KY)",00,Total for all sectors,2007,Reference year 2007,1,a,D,D,D,D,D
8610000US42154,42154,"ZIP 42154 (Knob Lick, KY)",00,Total for all sectors,2007,Reference year 2007,7,b,S,416,H,1924,H
8610000US42156,42156,"ZIP 42156 (Lucas, KY)",00,Total for all sectors,2007,Reference year 2007,5,20,G,85,G,439,G
8610000US42157,42157,"ZIP 42157 (Mount Hermon, KY)",00,Total for all sectors,2007,Reference year 2007,1,a,D,D,D,D,D
8610000US42159,42159,"ZIP 42159 (Oakland, KY)",00,Total for all sectors,2007,Reference year 2007,9,194,G,1582,G,5993,G
8610000US42160,42160,"ZIP 42160 (Park City, KY)",00,Total for all sectors,2007,Reference year 2007,26,303,H,1585,H,6200,G
8610000US42163,42163,"ZIP 42163 (Rocky Hill, KY)",00,Total for all sectors,2007,Reference year 2007,1,a,D,D,D,D,D
8610000US42164,42164,"ZIP 42164 (Scottsville, KY)",00,Total for all sectors,2007,Reference year 2007,233,3457,G,17986,G,81948,G
8610000US42166,42166,"ZIP 42166 (Summer Shade, KY)",00,Total for all sectors,2007,Reference year 2007,16,222,G,1537,G,6026,G
8610000US42167,42167,"ZIP 42167 (Tompkinsville, KY)",00,Total for all sectors,2007,Reference year 2007,171,2172,G,12972,G,54356,G
8610000US42170,42170,"ZIP 42170 (Woodburn, KY)",00,Total for all sectors,2007,Reference year 2007,21,409,G,2721,G,11243,G
8610000US42171,42171,"ZIP 42171 (Smiths Grove, KY)",00,Total for all sectors,2007,Reference year 2007,88,707,G,2558,G,9961,G
8610000US42201,42201,"ZIP 42201 (Aberdeen, KY)",00,Total for all sectors,2007,Reference year 2007,3,b,D,D,D,D,D
8610000US42202,42202,"ZIP 42202 (Adairville, KY)",00,Total for all sectors,2007,Reference year 2007,18,77,G,374,G,1611,G
8610000US42204,42204,"ZIP 42204 (Allensville, KY)",00,Total for all sectors,2007,Reference year 2007,4,a,S,S,S,358,H
8610000US42206,42206,"ZIP 42206 (Auburn, KY)",00,Total for all sectors,2007,Reference year 2007,60,610,G,3487,G,14020,G
8610000US42207,42207,"ZIP 42207 (Bee Spring, KY)",00,Total for all sectors,2007,Reference year 2007,10,36,G,178,G,750,H
8610000US42210,42210,"ZIP 42210 (Brownsville, KY)",00,Total for all sectors,2007,Reference year 2007,63,558,G,2558,G,10489,G
8610000US42211,42211,"ZIP 42211 (Cadiz, KY)",00,Total for all sectors,2007,Reference year 2007,247,3133,G,18934,G,79864,G
8610000US42214,42214,"ZIP 42214 (Center, KY)",00,Total for all sectors,2007,Reference year 2007,4,15,G,78,G,322,G
8610000US42215,42215,"ZIP 42215 (Cerulean, KY)",00,Total for all sectors,2007,Reference year 2007,10,30,G,145,G,674,G
8610000US42216,42216,"ZIP 42216 (Clifty, KY)",00,Total for all sectors,2007,Reference year 2007,4,b,D,D,D,D,D
8610000US42217,42217,"ZIP 42217 (Crofton, KY)",00,Total for all sectors,2007,Reference year 2007,45,216,G,937,G,3872,G
8610000US42219,42219,"ZIP 42219 (Dunbar, KY)",00,Total for all sectors,2007,Reference year 2007,2,a,D,D,D,D,D
8610000US42220,42220,"ZIP 42220 (Elkton, KY)",00,Total for all sectors,2007,Reference year 2007,126,823,G,4030,G,17064,G
8610000US42221,42221,"ZIP 42221 (Fairview, KY)",00,Total for all sectors,2007,Reference year 2007,1,a,D,D,D,D,D
8610000US42223,42223,"ZIP 42223 (Fort Campbell, KY)",00,Total for all sectors,2007,Reference year 2007,76,2735,G,23838,G,92779,G
8610000US42232,42232,"ZIP 42232 (Gracey, KY)",00,Total for all sectors,2007,Reference year 2007,13,b,S,124,G,589,G
8610000US42234,42234,"ZIP 42234 (Guthrie, KY)",00,Total for all sectors,2007,Reference year 2007,44,342,G,2122,G,8040,G
8610000US42236,42236,"ZIP 42236 (Herndon, KY)",00,Total for all sectors,2007,Reference year 2007,8,38,G,143,G,712,G
8610000US42240,42240,"ZIP 42240 (Hopkinsville, KY)",00,Total for all sectors,2007,Reference year 2007,1062,18772,G,133317,G,542202,G
8610000US42241,42241,"ZIP 42241 (Hopkinsville, KY)",00,Total for all sectors,2007,Reference year 2007,55,g,D,D,D,D,D
8610000US42254,42254,"ZIP 42254 (La Fayette, KY)",00,Total for all sectors,2007,Reference year 2007,2,a,D,D,D,D,D
8610000US42256,42256,"ZIP 42256 (Lewisburg, KY)",00,Total for all sectors,2007,Reference year 2007,42,261,G,1308,H,5516,G
8610000US42259,42259,"ZIP 42259 (Mammoth Cave, KY)",00,Total for all sectors,2007,Reference year 2007,18,168,G,886,G,3404,G
8610000US42261,42261,"ZIP 42261 (Morgantown, KY)",00,Total for all sectors,2007,Reference year 2007,182,2021,G,11061,G,46039,G
8610000US42262,42262,"ZIP 42262 (Oak Grove, KY)",00,Total for all sectors,2007,Reference year 2007,98,2376,H,22599,H,87383,H
8610000US42265,42265,"ZIP 42265 (Olmstead, KY)",00,Total for all sectors,2007,Reference year 2007,8,13,G,59,G,243,G
8610000US42266,42266,"ZIP 42266 (Pembroke, KY)",00,Total for all sectors,2007,Reference year 2007,23,146,H,763,H,3338,H
8610000US42273,42273,"ZIP 42273 (Rochester, KY)",00,Total for all sectors,2007,Reference year 2007,1,b,D,D,D,D,D
8610000US42274,42274,"ZIP 42274 (Rockfield, KY)",00,Total for all sectors,2007,Reference year 2007,14,88,G,330,G,1517,G
8610000US42275,42275,"ZIP 42275 (Roundhill, KY)",00,Total for all sectors,2007,Reference year 2007,8,a,D,D,D,D,D
8610000US42276,42276,"ZIP 42276 (Russellville, KY)",00,Total for all sectors,2007,Reference year 2007,385,6013,G,46190,G,190748,G
8610000US42280,42280,"ZIP 42280 (Sharon Grove, KY)",00,Total for all sectors,2007,Reference year 2007,4,a,D,D,D,D,D
8610000US42283,42283,"ZIP 42283 (South Union, KY)",00,Total for all sectors,2007,Reference year 2007,5,137,H,1894,H,7076,H
8610000US42285,42285,"ZIP 42285 (Sweeden, KY)",00,Total for all sectors,2007,Reference year 2007,3,11,G,34,G,125,G
8610000US42286,42286,"ZIP 42286 (Trenton, KY)",00,Total for all sectors,2007,Reference year 2007,11,b,S,232,H,1069,G
8610000US42287,42287,"ZIP 42287 (Welchs Creek, KY)",00,Total for all sectors,2007,Reference year 2007,1,a,D,D,D,D,D
8610000US42301,42301,"ZIP 42301 (Owensboro, KY)",00,Total for all sectors,2007,Reference year 2007,1116,21206,G,146452,G,599771,G
8610000US42302,42302,"ZIP 42302 (Owensboro, KY)",00,Total for all sectors,2007,Reference year 2007,64,1477,G,9552,G,39556,G
8610000US42303,42303,"ZIP 42303 (Owensboro, KY)",00,Total for all sectors,2007,Reference year 2007,995,16076,G,132909,G,539133,G
8610000US42304,42304,"ZIP 42304 (Owensboro, KY)",00,Total for all sectors,2007,Reference year 2007,13,301,G,2897,H,11559,H
8610000US42320,42320,"ZIP 42320 (Beaver Dam, KY)",00,Total for all sectors,2007,Reference year 2007,149,3671,G,19566,G,85287,G
8610000US42321,42321,"ZIP 42321 (Beech Creek, KY)",00,Total for all sectors,2007,Reference year 2007,2,b,D,D,D,D,D
8610000US42322,42322,"ZIP 42322 (Beech Grove, KY)",00,Total for all sectors,2007,Reference year 2007,5,b,D,D,D,D,D
8610000US42323,42323,"ZIP 42323 (Beechmont, KY)",00,Total for all sectors,2007,Reference year 2007,22,c,S,S,S,4412,H
8610000US42324,42324,"ZIP 42324 (Belton, KY)",00,Total for all sectors,2007,Reference year 2007,9,40,G,164,G,731,G
8610000US42325,42325,"ZIP 42325 (Bremen, KY)",00,Total for all sectors,2007,Reference year 2007,16,49,G,441,G,1580,G
8610000US42327,42327,"ZIP 42327 (Calhoun, KY)",00,Total for all sectors,2007,Reference year 2007,74,532,G,2475,G,11002,G
8610000US42328,42328,"ZIP 42328 (Centertown, KY)",00,Total for all sectors,2007,Reference year 2007,13,128,G,1808,G,7195,G
8610000US42330,42330,"ZIP 42330 (Central City, KY)",00,Total for all sectors,2007,Reference year 2007,224,2803,G,21364,G,89108,G
8610000US42332,42332,"ZIP 42332 (Cleaton, KY)",00,Total for all sectors,2007,Reference year 2007,6,51,G,135,G,615,G
8610000US42333,42333,"ZIP 42333 (Cromwell, KY)",00,Total for all sectors,2007,Reference year 2007,7,62,G,505,G,2287,G
8610000US42337,42337,"ZIP 42337 (Drakesboro, KY)",00,Total for all sectors,2007,Reference year 2007,15,89,G,S,S,2363,H
8610000US42338,42338,"ZIP 42338 (Dundee, KY)",00,Total for all sectors,2007,Reference year 2007,6,23,G,149,G,702,G
8610000US42339,42339,"ZIP 42339 (Dunmor, KY)",00,Total for all sectors,2007,Reference year 2007,6,27,H,143,G,724,G
8610000US42343,42343,"ZIP 42343 (Fordsville, KY)",00,Total for all sectors,2007,Reference year 2007,28,560,G,3355,G,15422,G
8610000US42344,42344,"ZIP 42344 (Graham, KY)",00,Total for all sectors,2007,Reference year 2007,15,255,G,4450,G,12437,G
8610000US42345,42345,"ZIP 42345 (Greenville, KY)",00,Total for all sectors,2007,Reference year 2007,231,2541,G,14038,G,60724,G
8610000US42347,42347,"ZIP 42347 (Hartford, KY)",00,Total for all sectors,2007,Reference year 2007,132,1005,G,5948,G,26158,G
8610000US42348,42348,"ZIP 42348 (Hawesville, KY)",00,Total for all sectors,2007,Reference year 2007,73,2072,G,27134,G,115901,G
8610000US42349,42349,"ZIP 42349 (Horse Branch, KY)",00,Total for all sectors,2007,Reference year 2007,7,24,G,114,G,451,G
8610000US42350,42350,"ZIP 42350 (Island, KY)",00,Total for all sectors,2007,Reference year 2007,16,85,H,488,H,2162,H
8610000US42351,42351,"ZIP 42351 (Lewisport, KY)",00,Total for all sectors,2007,Reference year 2007,70,1472,G,21896,G,74202,G
8610000US42352,42352,"ZIP 42352 (Livermore, KY)",00,Total for all sectors,2007,Reference year 2007,46,484,G,3478,G,15630,G
8610000US42354,42354,"ZIP 42354 (Mc Henry, KY)",00,Total for all sectors,2007,Reference year 2007,5,23,H,101,G,598,G
8610000US42355,42355,"ZIP 42355 (Maceo, KY)",00,Total for all sectors,2007,Reference year 2007,14,114,G,954,G,4136,G
8610000US42356,42356,"ZIP 42356 (Maple Mount, KY)",00,Total for all sectors,2007,Reference year 2007,2,c,D,D,D,D,D
8610000US42361,42361,"ZIP 42361 (Olaton, KY)",00,Total for all sectors,2007,Reference year 2007,4,18,G,127,G,609,G
8610000US42366,42366,"ZIP 42366 (Philpot, KY)",00,Total for all sectors,2007,Reference year 2007,61,503,G,3819,G,15851,G
8610000US42367,42367,"ZIP 42367 (Powderly, KY)",00,Total for all sectors,2007,Reference year 2007,41,413,G,2043,G,8626,G
8610000US42368,42368,"ZIP 42368 (Reynolds Station, KY)",00,Total for all sectors,2007,Reference year 2007,4,5,G,23,G,115,G
8610000US42370,42370,"ZIP 42370 (Rosine, KY)",00,Total for all sectors,2007,Reference year 2007,1,a,D,D,D,D,D
8610000US42371,42371,"ZIP 42371 (Rumsey, KY)",00,Total for all sectors,2007,Reference year 2007,4,12,G,55,G,246,G
8610000US42372,42372,"ZIP 42372 (Sacramento, KY)",00,Total for all sectors,2007,Reference year 2007,27,152,G,809,G,3535,G
8610000US42374,42374,"ZIP 42374 (South Carrollton, KY)",00,Total for all sectors,2007,Reference year 2007,3,107,G,715,G,3199,G
8610000US42375,42375,"ZIP 42375 (Stanley, KY)",00,Total for all sectors,2007,Reference year 2007,1,a,D,D,D,D,D
8610000US42376,42376,"ZIP 42376 (Utica, KY)",00,Total for all sectors,2007,Reference year 2007,59,245,H,1241,H,5622,H
8610000US42378,42378,"ZIP 42378 (Whitesville, KY)",00,Total for all sectors,2007,Reference year 2007,42,256,G,1133,G,4605,G
8610000US42403,42403,"ZIP 42403 (Blackford, KY)",00,Total for all sectors,2007,Reference year 2007,1,a,D,D,D,D,D
8610000US42404,42404,"ZIP 42404 (Clay, KY)",00,Total for all sectors,2007,Reference year 2007,35,382,G,2835,G,12220,G
8610000US42406,42406,"ZIP 42406 (Corydon, KY)",00,Total for all sectors,2007,Reference year 2007,28,168,G,1441,G,6319,G
8610000US42408,42408,"ZIP 42408 (Dawson Springs, KY)",00,Total for all sectors,2007,Reference year 2007,80,875,H,5429,G,19443,G
8610000US42409,42409,"ZIP 42409 (Dixon, KY)",00,Total for all sectors,2007,Reference year 2007,46,e,S,1846,H,7389,H
8610000US42410,42410,"ZIP 42410 (Earlington, KY)",00,Total for all sectors,2007,Reference year 2007,23,119,G,1136,G,4235,G
8610000US42411,42411,"ZIP 42411 (Fredonia, KY)",00,Total for all sectors,2007,Reference year 2007,29,202,G,1258,G,5766,G
8610000US42413,42413,"ZIP 42413 (Hanson, KY)",00,Total for all sectors,2007,Reference year 2007,26,e,D,D,D,D,D
8610000US42419,42419,"ZIP 42419 (Henderson, KY)",00,Total for all sectors,2007,Reference year 2007,37,259,G,1787,G,7739,G
8610000US42420,42420,"ZIP 42420 (Henderson, KY)",00,Total for all sectors,2007,Reference year 2007,975,16088,G,123685,G,501806,G
8610000US42431,42431,"ZIP 42431 (Madisonville, KY)",00,Total for all sectors,2007,Reference year 2007,815,12856,G,108126,G,460018,G
8610000US42436,42436,"ZIP 42436 (Manitou, KY)",00,Total for all sectors,2007,Reference year 2007,3,a,D,D,D,D,D
8610000US42437,42437,"ZIP 42437 (Morganfield, KY)",00,Total for all sectors,2007,Reference year 2007,182,4062,G,26959,H,106484,H
8610000US42440,42440,"ZIP 42440 (Mortons Gap, KY)",00,Total for all sectors,2007,Reference year 2007,14,87,G,452,G,1909,G
8610000US42441,42441,"ZIP 42441 (Nebo, KY)",00,Total for all sectors,2007,Reference year 2007,15,e,D,D,D,D,D
8610000US42442,42442,"ZIP 42442 (Nortonville, KY)",00,Total for all sectors,2007,Reference year 2007,38,201,G,895,G,4165,G
8610000US42444,42444,"ZIP 42444 (Poole, KY)",00,Total for all sectors,2007,Reference year 2007,12,55,G,304,G,1352,G
8610000US42445,42445,"ZIP 42445 (Princeton, KY)",00,Total for all sectors,2007,Reference year 2007,251,3419,H,21054,H,89009,H
8610000US42450,42450,"ZIP 42450 (Providence, KY)",00,Total for all sectors,2007,Reference year 2007,75,648,G,3175,G,15243,G
8610000US42451,42451,"ZIP 42451 (Reed, KY)",00,Total for all sectors,2007,Reference year 2007,3,a,D,D,D,D,D
8610000US42452,42452,"ZIP 42452 (Robards, KY)",00,Total for all sectors,2007,Reference year 2007,22,2165,G,25877,G,95877,G
8610000US42453,42453,"ZIP 42453 (Saint Charles, KY)",00,Total for all sectors,2007,Reference year 2007,9,30,H,S,S,725,H
8610000US42455,42455,"ZIP 42455 (Sebree, KY)",00,Total for all sectors,2007,Reference year 2007,67,759,G,5724,G,22536,G
8610000US42456,42456,"ZIP 42456 (Slaughters, KY)",00,Total for all sectors,2007,Reference year 2007,18,247,G,2940,G,10588,G
8610000US42457,42457,"ZIP 42457 (Smith Mills, KY)",00,Total for all sectors,2007,Reference year 2007,1,a,D,D,D,D,D
8610000US42458,42458,"ZIP 42458 (Spottsville, KY)",00,Total for all sectors,2007,Reference year 2007,4,62,G,426,G,1594,G
8610000US42459,42459,"ZIP 42459 (Sturgis, KY)",00,Total for all sectors,2007,Reference year 2007,78,779,G,6889,H,27444,H
8610000US42460,42460,"ZIP 42460 (Sullivan, KY)",00,Total for all sectors,2007,Reference year 2007,1,a,D,D,D,D,D
8610000US42461,42461,"ZIP 42461 (Uniontown, KY)",00,Total for all sectors,2007,Reference year 2007,20,e,S,S,S,10626,H
8610000US42462,42462,"ZIP 42462 (Waverly, KY)",00,Total for all sectors,2007,Reference year 2007,18,f,D,D,D,D,D
8610000US42463,42463,"ZIP 42463 (Wheatcroft, KY)",00,Total for all sectors,2007,Reference year 2007,4,40,G,335,G,1322,G
8610000US42464,42464,"ZIP 42464 (White Plains, KY)",00,Total for all sectors,2007,Reference year 2007,17,90,G,392,G,1742,G
8610000US42501,42501,"ZIP 42501 (Somerset, KY)",00,Total for all sectors,2007,Reference year 2007,730,11743,G,69608,G,286898,G
8610000US42502,42502,"ZIP 42502 (Somerset, KY)",00,Total for all sectors,2007,Reference year 2007,40,807,G,4647,G,19343,G
8610000US42503,42503,"ZIP 42503 (Somerset, KY)",00,Total for all sectors,2007,Reference year 2007,450,7414,G,56715,H,227351,H
8610000US42518,42518,"ZIP 42518 (Bronston, KY)",00,Total for all sectors,2007,Reference year 2007,32,e,S,S,S,9922,H
8610000US42519,42519,"ZIP 42519 (Burnside, KY)",00,Total for all sectors,2007,Reference year 2007,31,445,G,3484,G,14497,G
8610000US42528,42528,"ZIP 42528 (Dunnville, KY)",00,Total for all sectors,2007,Reference year 2007,20,863,H,4591,G,19571,H
8610000US42533,42533,"ZIP 42533 (Ferguson, KY)",00,Total for all sectors,2007,Reference year 2007,11,c,S,1057,H,3913,H
8610000US42539,42539,"ZIP 42539 (Liberty, KY)",00,Total for all sectors,2007,Reference year 2007,175,1600,G,7755,G,33505,G
8610000US42541,42541,"ZIP 42541 (Middleburg, KY)",00,Total for all sectors,2007,Reference year 2007,6,b,D,D,D,D,D
8610000US42544,42544,"ZIP 42544 (Nancy, KY)",00,Total for all sectors,2007,Reference year 2007,56,266,G,1046,G,4661,G
8610000US42553,42553,"ZIP 42553 (Science Hill, KY)",00,Total for all sectors,2007,Reference year 2007,60,369,H,1787,G,7216,G
8610000US42558,42558,"ZIP 42558 (Tateville, KY)",00,Total for all sectors,2007,Reference year 2007,2,a,D,D,D,D,D
