GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,ESTAB,EMP,EMP_N,PAYQTR1,PAYQTR1_N,PAYANN,PAYANN_N
8610000US40512,40512,"ZIP 40512 (Lexington, KY)",00,Total for all sectors,2009,5,89,G,472,G,1934,G
8610000US40513,40513,"ZIP 40513 (Lexington, KY)",00,Total for all sectors,2009,321,4390,G,32787,G,133758,G
8610000US40514,40514,"ZIP 40514 (Lexington, KY)",00,Total for all sectors,2009,117,544,G,2881,G,13952,G
8610000US40515,40515,"ZIP 40515 (Lexington, KY)",00,Total for all sectors,2009,323,2408,G,12472,G,54755,G
8610000US40516,40516,"ZIP 40516 (Lexington, KY)",00,Total for all sectors,2009,44,3021,G,42008,G,171661,G
8610000US40517,40517,"ZIP 40517 (Lexington, KY)",00,Total for all sectors,2009,478,5268,G,38926,G,164191,G
8610000US40522,40522,"ZIP 40522 (Lexington, KY)",00,Total for all sectors,2009,13,22,G,181,G,960,G
8610000US40523,40523,"ZIP 40523 (Lexington, KY)",00,Total for all sectors,2009,9,235,H,1835,H,8103,H
8610000US40524,40524,"ZIP 40524 (Lexington, KY)",00,Total for all sectors,2009,6,20,G,43,G,360,H
8610000US40533,40533,"ZIP 40533 (Lexington, KY)",00,Total for all sectors,2009,6,112,G,1039,G,5156,G
8610000US40536,40536,"ZIP 40536 (Lexington, KY)",00,Total for all sectors,2009,6,e,D,D,D,D,D
8610000US40544,40544,"ZIP 40544 (Lexington, KY)",00,Total for all sectors,2009,7,47,H,311,G,1203,H
8610000US40546,40546,"ZIP 40546 (Lexington, KY)",00,Total for all sectors,2009,3,12,G,131,H,606,G
8610000US40550,40550,"ZIP 40550 (Lexington, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US40555,40555,"ZIP 40555 (Lexington, KY)",00,Total for all sectors,2009,17,340,G,2406,G,9554,G
8610000US40574,40574,"ZIP 40574 (Lexington, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US40575,40575,"ZIP 40575 (Lexington, KY)",00,Total for all sectors,2009,4,27,H,61,G,481,H
8610000US40576,40576,"ZIP 40576 (Lexington, KY)",00,Total for all sectors,2009,2,b,D,D,D,D,D
8610000US40578,40578,"ZIP 40578 (Lexington, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US40579,40579,"ZIP 40579 (Lexington, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US40580,40580,"ZIP 40580 (Lexington, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US40581,40581,"ZIP 40581 (Lexington, KY)",00,Total for all sectors,2009,3,b,D,D,D,D,D
8610000US40582,40582,"ZIP 40582 (Lexington, KY)",00,Total for all sectors,2009,2,c,D,D,D,D,D
8610000US40583,40583,"ZIP 40583 (Lexington, KY)",00,Total for all sectors,2009,9,640,G,9159,G,33191,G
8610000US40588,40588,"ZIP 40588 (Lexington, KY)",00,Total for all sectors,2009,19,c,S,2833,H,12981,H
8610000US40591,40591,"ZIP 40591 (Lexington, KY)",00,Total for all sectors,2009,10,39,G,274,G,1549,G
8610000US40601,40601,"ZIP 40601 (Frankfort, KY)",00,Total for all sectors,2009,1103,14414,G,106894,G,446504,G
8610000US40602,40602,"ZIP 40602 (Frankfort, KY)",00,Total for all sectors,2009,31,e,D,D,D,D,D
8610000US40603,40603,"ZIP 40603 (Frankfort, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US40604,40604,"ZIP 40604 (Frankfort, KY)",00,Total for all sectors,2009,6,36,G,213,G,811,G
8610000US40621,40621,"ZIP 40621 (Frankfort, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US40622,40622,"ZIP 40622 (Frankfort, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US40701,40701,"ZIP 40701 (Corbin, KY)",00,Total for all sectors,2009,699,11263,H,77259,H,327855,H
8610000US40702,40702,"ZIP 40702 (Corbin, KY)",00,Total for all sectors,2009,37,1390,H,11426,H,37718,H
8610000US40729,40729,"ZIP 40729 (East Bernstadt, KY)",00,Total for all sectors,2009,51,752,G,5731,G,24890,G
8610000US40730,40730,"ZIP 40730 (Emlyn, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US40734,40734,"ZIP 40734 (Gray, KY)",00,Total for all sectors,2009,32,370,G,3118,G,12907,G
8610000US40737,40737,"ZIP 40737 (Keavy, KY)",00,Total for all sectors,2009,5,a,D,D,D,D,D
8610000US40740,40740,"ZIP 40740 (Lily, KY)",00,Total for all sectors,2009,22,305,G,2142,G,8724,G
8610000US40741,40741,"ZIP 40741 (London, KY)",00,Total for all sectors,2009,765,14185,G,108542,G,456000,G
8610000US40742,40742,"ZIP 40742 (London, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US40743,40743,"ZIP 40743 (London, KY)",00,Total for all sectors,2009,49,1859,G,13739,G,56762,G
8610000US40744,40744,"ZIP 40744 (London, KY)",00,Total for all sectors,2009,160,3065,G,20622,G,89676,G
8610000US40759,40759,"ZIP 40759 (Rockholds, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US40763,40763,"ZIP 40763 (Siler, KY)",00,Total for all sectors,2009,2,b,D,D,D,D,D
8610000US40769,40769,"ZIP 40769 (Williamsburg, KY)",00,Total for all sectors,2009,225,4455,G,21376,G,88988,G
8610000US40771,40771,"ZIP 40771 (Woodbine, KY)",00,Total for all sectors,2009,9,37,G,119,G,483,G
8610000US40801,40801,"ZIP 40801 (Ages Brookside, KY)",00,Total for all sectors,2009,5,b,D,D,D,D,D
8610000US40803,40803,"ZIP 40803 (Asher, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US40806,40806,"ZIP 40806 (Baxter, KY)",00,Total for all sectors,2009,36,221,G,1461,G,6980,G
8610000US40807,40807,"ZIP 40807 (Benham, KY)",00,Total for all sectors,2009,6,b,D,D,D,D,D
8610000US40808,40808,"ZIP 40808 (Big Laurel, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US40810,40810,"ZIP 40810 (Bledsoe, KY)",00,Total for all sectors,2009,10,118,G,556,G,1558,G
8610000US40813,40813,"ZIP 40813 (Calvin, KY)",00,Total for all sectors,2009,6,b,D,D,D,D,D
8610000US40815,40815,"ZIP 40815 (Cawood, KY)",00,Total for all sectors,2009,11,52,H,484,H,2147,H
8610000US40818,40818,"ZIP 40818 (Coalgood, KY)",00,Total for all sectors,2009,1,c,D,D,D,D,D
8610000US40819,40819,"ZIP 40819 (Coldiron, KY)",00,Total for all sectors,2009,5,b,D,D,D,D,D
8610000US40820,40820,"ZIP 40820 (Cranks, KY)",00,Total for all sectors,2009,5,b,D,D,D,D,D
8610000US40823,40823,"ZIP 40823 (Cumberland, KY)",00,Total for all sectors,2009,63,921,G,9380,H,40021,H
8610000US40824,40824,"ZIP 40824 (Dayhoit, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US40826,40826,"ZIP 40826 (Eolia, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US40827,40827,"ZIP 40827 (Essie, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US40828,40828,"ZIP 40828 (Evarts, KY)",00,Total for all sectors,2009,33,228,G,1745,G,7045,G
8610000US40829,40829,"ZIP 40829 (Grays Knob, KY)",00,Total for all sectors,2009,10,314,H,4295,H,16368,H
8610000US40831,40831,"ZIP 40831 (Harlan, KY)",00,Total for all sectors,2009,230,2985,G,20528,G,83830,G
8610000US40843,40843,"ZIP 40843 (Holmes Mill, KY)",00,Total for all sectors,2009,3,e,D,D,D,D,D
8610000US40844,40844,"ZIP 40844 (Hoskinston, KY)",00,Total for all sectors,2009,3,9,G,30,G,114,G
8610000US40845,40845,"ZIP 40845 (Hulen, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US40847,40847,"ZIP 40847 (Kenvir, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US40849,40849,"ZIP 40849 (Lejunior, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US40854,40854,"ZIP 40854 (Loyall, KY)",00,Total for all sectors,2009,16,107,H,456,H,1828,H
8610000US40855,40855,"ZIP 40855 (Lynch, KY)",00,Total for all sectors,2009,2,b,D,D,D,D,D
8610000US40856,40856,"ZIP 40856 (Miracle, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US40858,40858,"ZIP 40858 (Mozelle, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US40862,40862,"ZIP 40862 (Partridge, KY)",00,Total for all sectors,2009,5,c,D,D,D,D,D
8610000US40863,40863,"ZIP 40863 (Pathfork, KY)",00,Total for all sectors,2009,3,c,D,D,D,D,D
8610000US40865,40865,"ZIP 40865 (Putney, KY)",00,Total for all sectors,2009,5,51,H,432,G,1458,H
8610000US40868,40868,"ZIP 40868 (Stinnett, KY)",00,Total for all sectors,2009,5,13,G,42,G,202,G
8610000US40870,40870,"ZIP 40870 (Totz, KY)",00,Total for all sectors,2009,6,77,G,608,G,2789,G
8610000US40873,40873,"ZIP 40873 (Wallins Creek, KY)",00,Total for all sectors,2009,13,41,H,298,G,1453,G
8610000US40874,40874,"ZIP 40874 (Warbranch, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US40902,40902,"ZIP 40902 (Arjay, KY)",00,Total for all sectors,2009,5,c,D,D,D,D,D
8610000US40903,40903,"ZIP 40903 (Artemus, KY)",00,Total for all sectors,2009,5,b,D,D,D,D,D
8610000US40906,40906,"ZIP 40906 (Barbourville, KY)",00,Total for all sectors,2009,242,3333,G,20599,G,85950,G
8610000US40913,40913,"ZIP 40913 (Beverly, KY)",00,Total for all sectors,2009,7,184,G,1500,G,4888,G
8610000US40914,40914,"ZIP 40914 (Big Creek, KY)",00,Total for all sectors,2009,5,20,G,152,G,413,G
8610000US40915,40915,"ZIP 40915 (Bimble, KY)",00,Total for all sectors,2009,6,21,G,124,H,538,H
8610000US40921,40921,"ZIP 40921 (Bryants Store, KY)",00,Total for all sectors,2009,6,b,D,D,D,D,D
8610000US40923,40923,"ZIP 40923 (Cannon, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US40927,40927,"ZIP 40927 (Closplint, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US40930,40930,"ZIP 40930 (Dewitt, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US40932,40932,"ZIP 40932 (Fall Rock, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US40935,40935,"ZIP 40935 (Flat Lick, KY)",00,Total for all sectors,2009,16,98,G,628,G,2248,G
8610000US40939,40939,"ZIP 40939 (Fourmile, KY)",00,Total for all sectors,2009,3,b,D,D,D,D,D
8610000US40940,40940,"ZIP 40940 (Frakes, KY)",00,Total for all sectors,2009,6,67,G,502,G,2199,G
8610000US40941,40941,"ZIP 40941 (Garrard, KY)",00,Total for all sectors,2009,3,a,D,D,D,D,D
8610000US40943,40943,"ZIP 40943 (Girdler, KY)",00,Total for all sectors,2009,5,b,D,D,D,D,D
8610000US40946,40946,"ZIP 40946 (Green Road, KY)",00,Total for all sectors,2009,1,b,D,D,D,D,D
8610000US40949,40949,"ZIP 40949 (Heidrick, KY)",00,Total for all sectors,2009,4,a,S,19,G,141,G
8610000US40951,40951,"ZIP 40951 (Hima, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US40953,40953,"ZIP 40953 (Hinkle, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US40955,40955,"ZIP 40955 (Ingram, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US40958,40958,"ZIP 40958 (Kettle Island, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US40962,40962,"ZIP 40962 (Manchester, KY)",00,Total for all sectors,2009,231,2131,G,13006,G,56521,G
8610000US40965,40965,"ZIP 40965 (Middlesboro, KY)",00,Total for all sectors,2009,373,5194,G,34148,G,142619,G
8610000US40972,40972,"ZIP 40972 (Oneida, KY)",00,Total for all sectors,2009,6,c,D,D,D,D,D
8610000US40977,40977,"ZIP 40977 (Pineville, KY)",00,Total for all sectors,2009,139,1617,G,10148,G,40229,G
8610000US40979,40979,"ZIP 40979 (Roark, KY)",00,Total for all sectors,2009,5,b,S,S,S,412,H
8610000US40983,40983,"ZIP 40983 (Sextons Creek, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US40988,40988,"ZIP 40988 (Stoney Fork, KY)",00,Total for all sectors,2009,9,97,G,981,G,5667,G
8610000US40997,40997,"ZIP 40997 (Walker, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US41001,41001,"ZIP 41001 (Alexandria, KY)",00,Total for all sectors,2009,275,3268,H,18009,H,82775,H
8610000US41002,41002,"ZIP 41002 (Augusta, KY)",00,Total for all sectors,2009,34,510,H,3685,H,15274,H
8610000US41003,41003,"ZIP 41003 (Berry, KY)",00,Total for all sectors,2009,14,65,G,211,H,824,H
8610000US41004,41004,"ZIP 41004 (Brooksville, KY)",00,Total for all sectors,2009,43,260,H,1181,H,5078,H
8610000US41005,41005,"ZIP 41005 (Burlington, KY)",00,Total for all sectors,2009,281,3034,G,20188,G,90712,G
8610000US41006,41006,"ZIP 41006 (Butler, KY)",00,Total for all sectors,2009,58,907,G,8083,G,31748,G
8610000US41007,41007,"ZIP 41007 (California, KY)",00,Total for all sectors,2009,39,188,G,1020,G,4403,G
8610000US41008,41008,"ZIP 41008 (Carrollton, KY)",00,Total for all sectors,2009,199,3037,G,29452,G,103062,G
8610000US41010,41010,"ZIP 41010 (Corinth, KY)",00,Total for all sectors,2009,19,78,G,292,G,1479,G
8610000US41011,41011,"ZIP 41011 (Covington, KY)",00,Total for all sectors,2009,798,23055,G,228905,G,925922,G
8610000US41012,41012,"ZIP 41012 (Covington, KY)",00,Total for all sectors,2009,16,281,G,2906,G,14371,G
8610000US41014,41014,"ZIP 41014 (Covington, KY)",00,Total for all sectors,2009,78,970,G,9056,G,39589,G
8610000US41015,41015,"ZIP 41015 (Latonia, KY)",00,Total for all sectors,2009,286,2731,G,18394,G,76180,G
8610000US41016,41016,"ZIP 41016 (Covington, KY)",00,Total for all sectors,2009,72,628,G,4512,G,18695,G
8610000US41017,41017,"ZIP 41017 (Ft Mitchell, KY)",00,Total for all sectors,2009,999,20415,G,187435,G,816396,G
8610000US41018,41018,"ZIP 41018 (Erlanger, KY)",00,Total for all sectors,2009,677,23301,G,232835,G,965421,G
8610000US41019,41019,"ZIP 41019 (Covington, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US41022,41022,"ZIP 41022 (Florence, KY)",00,Total for all sectors,2009,25,e,D,D,D,D,D
8610000US41030,41030,"ZIP 41030 (Crittenden, KY)",00,Total for all sectors,2009,61,476,G,3116,G,13292,G
8610000US41031,41031,"ZIP 41031 (Cynthiana, KY)",00,Total for all sectors,2009,285,3982,G,32958,H,129066,H
8610000US41033,41033,"ZIP 41033 (De Mossville, KY)",00,Total for all sectors,2009,12,b,S,186,G,889,G
8610000US41034,41034,"ZIP 41034 (Dover, KY)",00,Total for all sectors,2009,5,b,D,D,D,D,D
8610000US41035,41035,"ZIP 41035 (Dry Ridge, KY)",00,Total for all sectors,2009,187,2594,H,14077,H,57961,H
8610000US41037,41037,"ZIP 41037 (Elizaville, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US41039,41039,"ZIP 41039 (Ewing, KY)",00,Total for all sectors,2009,20,54,G,235,G,1054,G
8610000US41040,41040,"ZIP 41040 (Falmouth, KY)",00,Total for all sectors,2009,118,842,G,3821,G,16834,G
8610000US41041,41041,"ZIP 41041 (Flemingsburg, KY)",00,Total for all sectors,2009,194,1989,H,12472,H,52493,H
8610000US41042,41042,"ZIP 41042 (Florence, KY)",00,Total for all sectors,2009,1615,39293,G,337527,G,1357378,G
8610000US41043,41043,"ZIP 41043 (Foster, KY)",00,Total for all sectors,2009,20,66,G,610,H,2809,G
8610000US41044,41044,"ZIP 41044 (Germantown, KY)",00,Total for all sectors,2009,14,24,G,83,G,364,G
8610000US41045,41045,"ZIP 41045 (Ghent, KY)",00,Total for all sectors,2009,27,2449,H,38798,H,139100,H
8610000US41046,41046,"ZIP 41046 (Glencoe, KY)",00,Total for all sectors,2009,11,72,G,284,H,1362,H
8610000US41048,41048,"ZIP 41048 (Hebron, KY)",00,Total for all sectors,2009,386,13735,G,124934,G,495442,G
8610000US41049,41049,"ZIP 41049 (Hillsboro, KY)",00,Total for all sectors,2009,16,40,G,155,G,726,G
8610000US41051,41051,"ZIP 41051 (Independence, KY)",00,Total for all sectors,2009,241,3190,G,33780,G,127048,G
8610000US41052,41052,"ZIP 41052 (Jonesville, KY)",00,Total for all sectors,2009,3,24,G,56,H,231,H
8610000US41053,41053,"ZIP 41053 (Kenton, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US41054,41054,"ZIP 41054 (Mason, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US41055,41055,"ZIP 41055 (Mayslick, KY)",00,Total for all sectors,2009,23,82,G,321,G,1384,G
8610000US41056,41056,"ZIP 41056 (Maysville, KY)",00,Total for all sectors,2009,438,7312,G,56173,G,227153,G
8610000US41059,41059,"ZIP 41059 (Melbourne, KY)",00,Total for all sectors,2009,34,214,H,1312,H,5758,H
8610000US41061,41061,"ZIP 41061 (Milford, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US41063,41063,"ZIP 41063 (Morning View, KY)",00,Total for all sectors,2009,24,102,G,511,G,1683,G
8610000US41064,41064,"ZIP 41064 (Mount Olivet, KY)",00,Total for all sectors,2009,26,149,G,655,G,2632,G
8610000US41071,41071,"ZIP 41071 (Newport, KY)",00,Total for all sectors,2009,477,8213,G,64309,G,267169,G
8610000US41072,41072,"ZIP 41072 (Newport, KY)",00,Total for all sectors,2009,3,a,D,D,D,D,D
8610000US41073,41073,"ZIP 41073 (Bellevue, KY)",00,Total for all sectors,2009,101,1467,G,8300,G,35542,G
8610000US41074,41074,"ZIP 41074 (Dayton, KY)",00,Total for all sectors,2009,59,599,G,4946,G,20523,G
8610000US41075,41075,"ZIP 41075 (Fort Thomas, KY)",00,Total for all sectors,2009,290,3521,G,27242,G,119297,G
8610000US41076,41076,"ZIP 41076 (Newport, KY)",00,Total for all sectors,2009,351,6363,G,65507,G,244128,G
8610000US41080,41080,"ZIP 41080 (Petersburg, KY)",00,Total for all sectors,2009,29,82,H,555,G,5184,G
8610000US41081,41081,"ZIP 41081 (Plummers Landing, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US41083,41083,"ZIP 41083 (Sanders, KY)",00,Total for all sectors,2009,7,100,G,384,G,1513,G
8610000US41085,41085,"ZIP 41085 (Silver Grove, KY)",00,Total for all sectors,2009,17,339,H,4300,H,15604,H
8610000US41086,41086,"ZIP 41086 (Sparta, KY)",00,Total for all sectors,2009,20,145,G,423,G,3862,G
8610000US41091,41091,"ZIP 41091 (Union, KY)",00,Total for all sectors,2009,205,1288,G,8987,G,37890,G
8610000US41092,41092,"ZIP 41092 (Verona, KY)",00,Total for all sectors,2009,47,371,G,2828,G,13828,G
8610000US41093,41093,"ZIP 41093 (Wallingford, KY)",00,Total for all sectors,2009,22,129,H,517,H,2541,G
8610000US41094,41094,"ZIP 41094 (Walton, KY)",00,Total for all sectors,2009,280,4401,G,37278,G,151168,G
8610000US41095,41095,"ZIP 41095 (Warsaw, KY)",00,Total for all sectors,2009,63,584,G,2738,G,12326,G
8610000US41096,41096,"ZIP 41096 (Washington, KY)",00,Total for all sectors,2009,2,c,D,D,D,D,D
8610000US41097,41097,"ZIP 41097 (Williamstown, KY)",00,Total for all sectors,2009,117,1046,G,7282,G,31120,G
8610000US41098,41098,"ZIP 41098 (Worthville, KY)",00,Total for all sectors,2009,6,a,S,58,G,243,G
8610000US41099,41099,"ZIP 41099 (Newport, KY)",00,Total for all sectors,2009,12,c,D,D,D,D,D
8610000US41101,41101,"ZIP 41101 (Ashland, KY)",00,Total for all sectors,2009,867,16237,G,139586,G,612153,G
8610000US41102,41102,"ZIP 41102 (Ashland, KY)",00,Total for all sectors,2009,356,4558,G,38168,G,139217,G
8610000US41105,41105,"ZIP 41105 (Ashland, KY)",00,Total for all sectors,2009,72,833,G,6794,G,31685,G
8610000US41121,41121,"ZIP 41121 (Argillite, KY)",00,Total for all sectors,2009,10,45,H,206,G,937,G
8610000US41124,41124,"ZIP 41124 (Blaine, KY)",00,Total for all sectors,2009,4,11,G,36,G,128,G
8610000US41128,41128,"ZIP 41128 (Carter, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US41129,41129,"ZIP 41129 (Catlettsburg, KY)",00,Total for all sectors,2009,165,3552,G,51059,G,220778,G
8610000US41132,41132,"ZIP 41132 (Denton, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US41135,41135,"ZIP 41135 (Emerson, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US41139,41139,"ZIP 41139 (Flatwoods, KY)",00,Total for all sectors,2009,122,1219,G,6300,G,27891,G
8610000US41141,41141,"ZIP 41141 (Garrison, KY)",00,Total for all sectors,2009,15,100,G,408,G,1898,G
8610000US41142,41142,"ZIP 41142 (Grahn, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US41143,41143,"ZIP 41143 (Grayson, KY)",00,Total for all sectors,2009,284,4266,G,23379,G,101554,G
8610000US41144,41144,"ZIP 41144 (Greenup, KY)",00,Total for all sectors,2009,133,1563,G,10583,G,44001,G
8610000US41146,41146,"ZIP 41146 (Hitchins, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US41149,41149,"ZIP 41149 (Isonville, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US41159,41159,"ZIP 41159 (Martha, KY)",00,Total for all sectors,2009,3,b,D,D,D,D,D
8610000US41164,41164,"ZIP 41164 (Olive Hill, KY)",00,Total for all sectors,2009,109,1186,G,4961,G,22032,G
8610000US41166,41166,"ZIP 41166 (Quincy, KY)",00,Total for all sectors,2009,3,9,G,54,G,280,G
8610000US41168,41168,"ZIP 41168 (Rush, KY)",00,Total for all sectors,2009,25,266,H,S,S,7524,H
8610000US41169,41169,"ZIP 41169 (Russell, KY)",00,Total for all sectors,2009,107,826,G,6376,G,28977,G
8610000US41171,41171,"ZIP 41171 (Sandy Hook, KY)",00,Total for all sectors,2009,44,308,G,1465,G,5953,G
8610000US41173,41173,"ZIP 41173 (Soldier, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US41174,41174,"ZIP 41174 (South Portsmouth, KY)",00,Total for all sectors,2009,12,90,H,290,G,1202,G
8610000US41175,41175,"ZIP 41175 (South Shore, KY)",00,Total for all sectors,2009,57,665,G,4794,H,20296,H
8610000US41179,41179,"ZIP 41179 (Vanceburg, KY)",00,Total for all sectors,2009,84,983,G,6687,G,27212,G
8610000US41180,41180,"ZIP 41180 (Webbville, KY)",00,Total for all sectors,2009,4,12,G,67,G,290,G
8610000US41181,41181,"ZIP 41181 (Willard, KY)",00,Total for all sectors,2009,3,b,D,D,D,D,D
8610000US41183,41183,"ZIP 41183 (Worthington, KY)",00,Total for all sectors,2009,14,169,G,1149,G,5213,G
8610000US41189,41189,"ZIP 41189 (Tollesboro, KY)",00,Total for all sectors,2009,22,137,G,566,G,3340,G
8610000US41201,41201,"ZIP 41201 (Adams, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US41203,41203,"ZIP 41203 (Beauty, KY)",00,Total for all sectors,2009,4,a,D,D,D,D,D
8610000US41204,41204,"ZIP 41204 (Boons Camp, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US41214,41214,"ZIP 41214 (Debord, KY)",00,Total for all sectors,2009,13,109,G,1903,G,8188,G
8610000US41216,41216,"ZIP 41216 (East Point, KY)",00,Total for all sectors,2009,12,50,G,301,G,1242,G
8610000US41219,41219,"ZIP 41219 (Flatgap, KY)",00,Total for all sectors,2009,7,49,G,273,G,1004,G
8610000US41222,41222,"ZIP 41222 (Hagerhill, KY)",00,Total for all sectors,2009,42,278,H,2033,H,7976,H
8610000US41224,41224,"ZIP 41224 (Inez, KY)",00,Total for all sectors,2009,84,820,H,4165,H,17888,H
8610000US41226,41226,"ZIP 41226 (Keaton, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US41230,41230,"ZIP 41230 (Louisa, KY)",00,Total for all sectors,2009,196,2479,G,18967,G,75656,G
8610000US41231,41231,"ZIP 41231 (Lovely, KY)",00,Total for all sectors,2009,47,1139,H,12654,G,55026,G
8610000US41232,41232,"ZIP 41232 (Lowmansville, KY)",00,Total for all sectors,2009,11,69,G,457,G,1722,G
8610000US41234,41234,"ZIP 41234 (Meally, KY)",00,Total for all sectors,2009,1,b,D,D,D,D,D
8610000US41238,41238,"ZIP 41238 (Oil Springs, KY)",00,Total for all sectors,2009,12,115,G,973,G,4082,G
8610000US41240,41240,"ZIP 41240 (Paintsville, KY)",00,Total for all sectors,2009,311,3698,G,21771,G,94097,G
8610000US41250,41250,"ZIP 41250 (Pilgrim, KY)",00,Total for all sectors,2009,7,f,D,D,D,D,D
8610000US41254,41254,"ZIP 41254 (River, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US41255,41255,"ZIP 41255 (Sitka, KY)",00,Total for all sectors,2009,6,78,G,480,G,2006,G
8610000US41256,41256,"ZIP 41256 (Staffordsville, KY)",00,Total for all sectors,2009,27,e,D,D,D,D,D
8610000US41257,41257,"ZIP 41257 (Stambaugh, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US41260,41260,"ZIP 41260 (Thelma, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US41262,41262,"ZIP 41262 (Tomahawk, KY)",00,Total for all sectors,2009,6,40,G,197,G,826,G
8610000US41263,41263,"ZIP 41263 (Tutor Key, KY)",00,Total for all sectors,2009,2,a,D,D,D,D,D
8610000US41264,41264,"ZIP 41264 (Ulysses, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US41265,41265,"ZIP 41265 (Van Lear, KY)",00,Total for all sectors,2009,5,b,S,119,H,461,H
8610000US41267,41267,"ZIP 41267 (Warfield, KY)",00,Total for all sectors,2009,15,113,G,478,G,2018,G
8610000US41268,41268,"ZIP 41268 (West Van Lear, KY)",00,Total for all sectors,2009,2,b,D,D,D,D,D
8610000US41274,41274,"ZIP 41274 (Wittensville, KY)",00,Total for all sectors,2009,8,36,H,203,G,683,H
8610000US41301,41301,"ZIP 41301 (Campton, KY)",00,Total for all sectors,2009,61,445,G,2278,G,9751,G
8610000US41311,41311,"ZIP 41311 (Beattyville, KY)",00,Total for all sectors,2009,94,1579,G,7765,G,32670,G
8610000US41313,41313,"ZIP 41313 (Bethany, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US41314,41314,"ZIP 41314 (Booneville, KY)",00,Total for all sectors,2009,44,377,H,2033,H,8599,H
8610000US41317,41317,"ZIP 41317 (Clayhole, KY)",00,Total for all sectors,2009,6,a,S,41,G,192,G
8610000US41332,41332,"ZIP 41332 (Hazel Green, KY)",00,Total for all sectors,2009,8,78,G,557,G,2837,G
8610000US41339,41339,"ZIP 41339 (Jackson, KY)",00,Total for all sectors,2009,182,2205,G,14274,G,59087,G
8610000US41347,41347,"ZIP 41347 (Lone, KY)",00,Total for all sectors,2009,1,a,D,D,D,D,D
8610000US41348,41348,"ZIP 41348 (Lost Creek, KY)",00,Total for all sectors,2009,14,52,G,438,G,1844,G
