GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46
1400000US21111007700,21111007700,"Census Tract 77, Jefferson County, Kentucky",1520,89,989,92,147,62,0,11,11,17,136,61,110,51,22,23,23,23,65,41,90,47,21,21,60,41,9,13,86,45,36,29,10,17,40,32,546,87,420,82,104,48,22,21,10,14,531,100,175,80,0,11,0,11,175,80,166,86,0,11,62,64,104,65,51,38,0,11,51,38,0,11,63,45,63,45,0,11,0,11,65,41,45,34,20,24,0,11,0,11,11,16
1400000US21111007800,21111007800,"Census Tract 78, Jefferson County, Kentucky",1433,96,947,108,45,31,0,11,8,12,37,28,47,32,21,19,18,21,8,12,53,30,21,19,14,15,18,21,249,76,172,63,73,40,4,7,553,94,464,91,81,47,8,13,0,11,486,92,73,48,0,11,0,11,73,48,117,59,18,27,33,26,66,55,155,75,33,33,74,53,48,38,22,22,8,14,14,17,0,11,111,55,101,59,10,16,0,11,0,11,8,12
1400000US21111007900,21111007900,"Census Tract 79, Jefferson County, Kentucky",952,47,505,60,57,35,0,11,0,11,57,35,74,25,21,16,11,11,42,18,63,31,16,14,16,14,31,29,66,24,21,16,40,19,5,8,245,48,186,40,43,24,16,26,0,11,447,70,70,42,0,11,6,9,64,42,68,33,0,11,30,20,38,27,71,35,27,24,33,20,11,12,136,52,86,47,50,30,0,11,96,47,91,47,5,8,0,11,0,11,6,9
1400000US21111008100,21111008100,"Census Tract 81, Jefferson County, Kentucky",1646,122,745,98,78,42,0,11,11,16,67,45,160,75,73,46,49,45,38,39,75,41,31,31,20,15,24,21,156,68,100,48,56,43,0,11,269,75,257,76,6,11,6,9,7,12,901,127,246,77,20,32,100,35,126,67,235,93,0,11,59,51,176,82,134,68,14,16,82,62,38,41,134,75,67,54,67,55,0,11,145,64,139,64,6,10,0,11,0,11,7,11
1400000US21111008200,21111008200,"Census Tract 82, Jefferson County, Kentucky",2224,164,801,113,61,47,0,11,0,11,61,47,40,39,13,21,12,20,15,24,62,42,13,20,28,34,21,24,108,58,79,52,0,11,29,29,530,103,437,98,67,50,26,30,0,11,1423,172,349,144,0,11,0,11,349,144,212,121,0,11,132,104,80,68,188,94,61,42,102,64,25,30,325,127,301,124,24,28,0,11,264,111,236,102,28,32,0,11,55,46,30,38
1400000US21111008300,21111008300,"Census Tract 83, Jefferson County, Kentucky",1320,67,756,92,47,33,0,11,4,8,43,32,18,19,18,19,0,11,0,11,70,46,48,32,0,11,22,33,142,48,82,36,60,35,0,11,469,77,345,82,93,55,31,29,10,16,564,102,55,38,0,11,9,14,46,35,163,79,0,11,73,49,90,63,100,59,45,43,20,22,35,43,80,48,80,48,0,11,0,11,80,59,69,58,11,18,0,11,0,11,86,73
1400000US21111008400,21111008400,"Census Tract 84, Jefferson County, Kentucky",1436,50,940,97,33,25,0,11,7,11,26,23,104,41,31,22,23,19,50,31,118,58,36,27,43,45,39,31,191,59,73,38,58,42,60,47,468,93,363,88,105,53,0,11,26,40,496,95,66,35,0,11,0,11,66,35,94,45,11,17,54,34,29,26,100,62,26,40,45,30,29,44,83,39,62,33,11,17,10,14,117,71,105,68,12,18,0,11,9,13,27,24
1400000US21111008500,21111008500,"Census Tract 85, Jefferson County, Kentucky",1085,58,500,67,40,29,0,11,0,11,40,29,26,22,0,11,9,13,17,18,36,28,17,20,0,11,19,20,59,31,18,21,16,13,25,22,339,61,245,62,73,34,21,24,0,11,585,78,116,64,0,11,0,11,116,64,120,65,0,11,41,40,79,50,74,41,40,32,34,26,0,11,122,45,72,39,50,34,0,11,132,67,125,66,0,11,7,10,10,16,11,13
1400000US21111008700,21111008700,"Census Tract 87, Jefferson County, Kentucky",1555,64,1362,65,44,43,0,11,0,11,44,43,110,49,31,31,39,25,40,34,105,45,20,22,30,26,55,32,142,55,95,47,10,15,37,29,961,75,733,93,158,66,70,40,0,11,193,53,21,21,0,11,11,16,10,15,9,16,0,11,0,11,9,16,84,54,19,15,32,26,33,51,62,38,41,26,9,15,12,19,0,11,0,11,0,11,0,11,8,14,9,14
1400000US21111008800,21111008800,"Census Tract 88, Jefferson County, Kentucky",1485,77,940,103,66,59,8,13,0,11,58,58,53,34,0,11,43,31,10,14,73,43,25,23,10,15,38,33,149,58,58,32,63,37,28,24,599,84,492,83,91,42,16,18,0,11,545,101,155,77,0,11,0,11,155,77,111,53,0,11,61,35,50,37,54,55,9,15,45,46,0,11,122,57,107,56,9,16,6,9,76,45,76,45,0,11,0,11,27,42,0,11
1400000US21111008900,21111008900,"Census Tract 89, Jefferson County, Kentucky",1574,86,1217,100,16,18,0,11,0,11,16,18,150,58,50,30,39,28,61,38,92,48,34,28,42,35,16,16,171,54,94,39,50,34,27,23,788,94,603,95,177,63,8,12,0,11,357,88,118,58,9,14,71,42,38,39,14,17,0,11,7,12,7,12,28,24,0,11,17,18,11,16,38,24,17,14,17,18,4,9,114,50,102,47,12,18,0,11,0,11,45,47
1400000US21111009000,21111009000,"Census Tract 90, Jefferson County, Kentucky",2606,178,1358,180,198,106,18,31,18,28,162,95,162,91,56,52,36,41,70,54,229,98,89,58,91,69,49,46,438,153,287,107,151,115,0,16,315,112,254,106,43,49,18,28,16,26,1248,204,480,172,0,16,16,28,464,174,224,120,0,16,16,26,208,125,335,147,14,22,302,148,19,30,96,58,96,58,0,16,0,16,13,21,13,21,0,16,0,16,0,16,100,95
1400000US21111009103,21111009103,"Census Tract 91.03, Jefferson County, Kentucky",582,42,295,49,27,17,8,9,4,6,15,13,77,37,37,28,0,11,40,27,46,26,21,16,14,14,11,10,60,28,47,27,10,11,3,5,81,34,81,34,0,11,0,11,4,7,287,61,165,55,0,11,8,13,157,54,44,32,5,8,23,27,16,18,27,22,14,19,13,15,0,11,36,38,4,7,32,38,0,11,15,18,15,18,0,11,0,11,0,11,0,11
1400000US21111009105,21111009105,"Census Tract 91.05, Jefferson County, Kentucky",1115,105,480,99,36,25,0,11,0,11,36,25,103,57,25,20,35,29,43,44,92,51,29,28,34,43,29,29,79,63,43,44,27,44,9,13,170,75,162,75,8,13,0,11,0,11,635,96,203,75,0,11,46,22,157,77,232,90,18,20,29,27,185,88,93,69,19,21,74,65,0,11,67,52,56,51,11,17,0,11,40,52,40,52,0,11,0,11,0,11,0,11
1400000US21111009106,21111009106,"Census Tract 91.06, Jefferson County, Kentucky",1936,69,1246,134,138,56,20,29,0,11,118,56,260,108,73,50,67,56,120,75,166,68,81,43,26,23,59,46,245,87,143,55,80,70,22,18,417,94,417,94,0,11,0,11,20,31,690,115,148,74,0,11,0,11,148,74,181,96,0,11,37,52,144,86,194,100,8,12,140,95,46,43,101,55,12,11,89,56,0,11,56,44,56,44,0,11,0,11,0,11,10,15
1400000US21111009300,21111009300,"Census Tract 93, Jefferson County, Kentucky",2214,111,1750,169,160,71,19,29,25,25,116,58,291,112,173,73,6,7,112,88,251,81,92,59,67,47,92,54,355,115,186,70,168,94,1,3,693,109,627,106,53,44,13,22,0,11,464,147,103,51,0,11,0,11,103,51,67,50,0,11,59,48,8,13,9,13,0,11,2,5,7,13,170,133,97,88,61,72,12,20,25,25,25,25,0,11,0,11,28,31,62,42
1400000US21111009400,21111009400,"Census Tract 94, Jefferson County, Kentucky",2813,112,2063,182,210,104,35,35,67,76,108,56,436,152,187,104,41,33,208,115,164,63,92,47,32,29,40,30,363,109,246,89,103,62,14,11,890,144,754,142,124,51,12,9,0,16,750,176,228,115,50,75,0,16,178,89,267,145,15,23,49,44,203,138,152,77,59,45,58,53,35,35,30,31,17,26,13,17,0,16,69,65,69,65,0,16,0,16,0,16,4,6
1400000US21111009600,21111009600,"Census Tract 96, Jefferson County, Kentucky",2034,93,1823,91,154,85,14,22,9,16,131,81,226,93,42,39,128,78,56,54,206,101,121,85,26,29,59,47,318,101,191,85,99,63,28,36,919,149,746,154,113,66,60,68,0,11,211,76,18,22,0,11,0,11,18,22,16,26,0,11,16,26,0,11,55,61,0,11,13,21,42,67,73,50,50,46,9,14,14,23,20,32,20,32,0,11,0,11,14,21,15,23
1400000US21111009700,21111009700,"Census Tract 97, Jefferson County, Kentucky",1211,77,914,93,98,50,0,11,5,5,93,50,117,58,41,29,13,16,63,49,124,50,42,23,56,39,26,23,114,41,81,36,24,19,9,8,461,78,339,74,120,53,2,3,0,11,297,88,18,17,0,11,0,11,18,17,44,30,9,13,6,10,29,25,58,51,0,11,56,51,2,3,83,52,50,54,9,14,24,22,50,31,36,25,14,18,0,11,8,14,36,27
1400000US21111009800,21111009800,"Census Tract 98, Jefferson County, Kentucky",1280,77,981,90,58,27,2,3,2,4,54,27,81,34,32,22,17,13,32,21,95,32,37,19,39,23,19,12,170,43,94,35,39,21,37,21,573,66,495,66,73,25,5,5,4,4,299,68,33,22,0,11,0,11,33,22,44,32,0,11,0,11,44,32,41,32,1,3,13,13,27,29,68,29,31,25,17,14,20,17,98,61,88,61,10,11,0,11,2,3,13,11
1400000US21111009900,21111009900,"Census Tract 99, Jefferson County, Kentucky",1354,74,993,85,78,32,3,4,4,5,71,31,118,35,27,18,42,24,49,28,132,54,83,35,33,37,16,11,157,53,101,51,29,18,27,19,504,56,440,56,55,18,9,7,4,6,361,78,65,44,0,11,0,11,65,44,59,30,0,11,9,11,50,29,93,60,28,32,17,16,48,47,56,27,40,22,15,14,1,2,64,33,51,28,13,16,0,11,11,15,13,12
1400000US21111010001,21111010001,"Census Tract 100.01, Jefferson County, Kentucky",2070,97,1924,108,105,43,6,8,6,8,93,43,191,61,29,24,56,33,106,44,204,58,66,27,78,39,60,31,292,64,144,41,72,31,76,39,1117,106,931,108,169,63,17,13,15,11,146,50,0,11,0,11,0,11,0,11,4,6,0,11,0,11,4,6,12,11,0,11,0,11,12,11,69,45,0,11,17,20,52,42,54,35,19,16,35,31,0,11,0,11,7,6
1400000US21111010004,21111010004,"Census Tract 100.04, Jefferson County, Kentucky",2148,115,615,112,52,40,4,8,14,22,34,32,129,78,48,44,0,11,81,68,94,62,37,32,9,14,48,52,131,67,110,65,15,20,6,11,209,71,180,72,29,26,0,11,0,11,1533,149,278,124,0,11,0,11,278,124,214,68,8,14,37,32,169,75,407,148,16,23,296,116,95,85,356,133,311,128,45,53,0,11,256,96,256,96,0,11,0,11,0,11,22,22
1400000US21111010005,21111010005,"Census Tract 100.05, Jefferson County, Kentucky",1768,93,1358,105,64,33,12,14,2,3,50,32,150,65,55,39,2,3,93,58,178,52,55,30,46,31,77,36,405,92,197,62,171,72,37,25,555,85,497,86,39,26,19,20,6,10,410,101,77,47,0,11,0,11,77,47,84,50,9,14,27,25,48,44,33,26,16,19,0,11,17,18,100,59,24,19,64,53,12,15,80,41,70,39,10,15,0,11,12,13,24,23
1400000US21111010006,21111010006,"Census Tract 100.06, Jefferson County, Kentucky",1617,53,1170,61,109,29,6,6,18,10,85,27,148,34,29,13,43,22,76,25,204,43,95,29,34,15,75,26,274,49,160,41,83,27,31,15,431,53,381,51,48,18,2,3,4,4,447,61,106,49,0,11,0,11,106,49,89,59,0,11,23,24,66,52,122,65,6,6,69,54,47,39,58,27,29,20,20,18,9,11,39,22,36,21,3,4,0,11,0,11,33,20
1400000US21111010007,21111010007,"Census Tract 100.07, Jefferson County, Kentucky",1516,78,1383,73,63,30,1,3,1,2,61,30,108,49,19,16,30,19,59,40,157,46,68,24,8,7,81,42,235,45,114,29,88,30,33,20,818,78,625,72,167,40,26,12,2,3,133,44,4,5,0,11,0,11,4,5,5,6,0,11,0,11,5,6,22,23,9,13,13,19,0,11,13,19,0,11,12,19,1,2,35,20,12,10,22,17,1,2,1,2,53,30
1400000US21111010008,21111010008,"Census Tract 100.08, Jefferson County, Kentucky",1656,62,1041,70,60,20,4,4,6,6,50,18,92,25,21,8,34,19,37,17,112,27,59,22,23,13,30,11,208,35,83,19,80,23,45,21,569,59,480,56,78,25,11,7,0,11,615,72,89,33,2,3,0,11,87,33,111,39,0,11,13,12,98,38,82,32,10,12,29,22,43,17,146,69,105,66,33,15,8,6,164,63,146,61,11,13,7,11,9,11,14,8
1400000US21111010102,21111010102,"Census Tract 101.02, Jefferson County, Kentucky",1672,58,1615,61,89,35,3,5,12,17,74,30,92,39,38,24,24,19,30,23,147,44,57,28,34,20,56,32,321,74,141,45,107,53,73,30,966,95,849,97,113,45,4,6,0,11,57,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,9,0,11,0,11,9,9,7,6,0,11,5,5,2,3,26,23,25,23,1,3,0,11,0,11,15,10
1400000US21111010103,21111010103,"Census Tract 101.03, Jefferson County, Kentucky",1945,136,817,121,65,47,9,14,0,11,56,45,141,75,36,28,12,16,93,67,105,56,27,22,41,32,37,32,161,57,64,33,68,39,29,29,345,94,289,85,56,36,0,11,0,11,1128,113,188,85,0,11,18,20,170,82,264,86,0,11,61,41,203,83,177,82,0,11,86,46,91,71,309,107,109,57,200,90,0,11,144,76,144,76,0,11,0,11,29,46,17,20
1400000US21111010104,21111010104,"Census Tract 101.04, Jefferson County, Kentucky",1552,75,692,111,22,19,9,13,0,11,13,14,79,43,16,17,22,23,41,30,75,33,10,11,14,14,51,29,149,70,82,50,49,42,18,25,367,86,310,82,55,40,2,3,0,11,860,114,221,107,0,11,0,11,221,107,96,55,0,11,25,22,71,46,246,107,33,38,164,97,49,45,104,67,24,23,79,63,1,2,161,69,139,71,10,15,12,13,0,11,32,43
1400000US21111010307,21111010307,"Census Tract 103.07, Jefferson County, Kentucky",2185,88,2101,106,55,42,0,16,8,14,47,41,93,61,0,16,20,22,73,56,145,62,41,32,60,54,44,28,245,88,78,47,77,44,90,45,1538,146,1057,148,411,117,70,52,25,22,84,51,8,13,0,16,0,16,8,13,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,22,35,22,35,0,16,0,16,34,30,19,22,15,18,0,16,0,16,20,21
1400000US21111010309,21111010309,"Census Tract 103.09, Jefferson County, Kentucky",1936,38,1514,87,60,33,10,15,1,3,49,29,103,51,31,25,17,15,55,44,126,37,63,27,22,18,41,23,191,54,106,37,22,17,63,33,1034,90,815,90,189,49,30,23,0,11,422,79,52,54,0,11,0,11,52,54,23,21,0,11,10,15,13,16,87,40,0,11,63,36,24,24,163,75,44,28,117,73,2,3,72,39,72,39,0,11,0,11,0,11,25,27
1400000US21111010311,21111010311,"Census Tract 103.11, Jefferson County, Kentucky",3152,100,2211,159,119,60,14,22,3,6,102,57,236,80,32,20,42,31,162,69,190,87,38,23,89,80,63,36,564,135,183,66,329,128,52,38,1100,159,874,155,226,108,0,16,2,3,941,157,198,114,0,16,0,16,198,114,68,49,0,16,0,16,68,49,192,127,9,15,112,97,71,74,191,66,57,45,118,57,16,20,284,105,259,102,25,29,0,16,6,10,2,5
1400000US21111010312,21111010312,"Census Tract 103.12, Jefferson County, Kentucky",1423,93,1303,103,75,57,0,11,10,15,65,55,126,66,0,11,24,23,102,61,73,39,36,29,20,21,17,19,157,62,49,36,22,22,86,56,853,98,698,108,92,48,63,40,19,21,120,73,0,11,0,11,0,11,0,11,30,44,0,11,0,11,30,44,24,21,7,11,8,13,9,14,0,11,0,11,0,11,0,11,28,31,28,31,0,11,0,11,0,11,38,49
1400000US21111010313,21111010313,"Census Tract 103.13, Jefferson County, Kentucky",1736,104,1547,103,66,40,0,11,21,23,45,37,36,27,0,11,0,11,36,27,109,75,0,11,37,58,72,56,212,72,71,46,63,41,78,41,1124,127,797,129,205,76,122,54,0,11,189,85,10,16,0,11,0,11,10,16,10,16,0,11,0,11,10,16,10,16,0,11,0,11,10,16,18,27,0,11,18,27,0,11,110,79,110,79,0,11,0,11,0,11,31,36
1400000US21111010314,21111010314,"Census Tract 103.14, Jefferson County, Kentucky",2250,37,1838,117,0,16,0,16,0,16,0,16,18,27,0,16,0,16,18,27,102,95,18,28,0,16,84,88,222,92,86,63,34,40,102,63,1496,164,1131,153,278,119,87,64,0,16,412,115,90,59,0,16,0,16,90,59,87,87,0,16,0,16,87,87,127,97,0,16,80,77,47,72,33,36,17,27,16,25,0,16,75,49,40,38,35,39,0,16,0,16,0,16
1400000US21111010315,21111010315,"Census Tract 103.15, Jefferson County, Kentucky",1419,61,806,82,59,37,0,11,8,12,51,35,15,17,9,13,6,9,0,11,40,29,8,12,9,14,23,21,81,48,48,42,15,15,18,21,601,80,428,79,109,52,64,48,10,16,613,95,104,71,0,11,0,11,104,71,78,48,0,11,0,11,78,48,64,39,0,11,34,29,30,27,62,51,11,17,51,50,0,11,275,90,259,87,8,12,8,13,13,20,17,19
1400000US21111010316,21111010316,"Census Tract 103.16, Jefferson County, Kentucky",1694,88,1540,85,56,35,0,11,0,11,56,35,35,28,8,12,9,14,18,20,42,40,0,11,9,13,33,38,137,51,50,33,45,29,42,28,1252,105,999,105,204,61,49,35,18,20,154,57,54,34,0,11,9,13,45,32,31,40,0,11,0,11,31,40,0,11,0,11,0,11,0,11,26,39,26,39,0,11,0,11,43,22,43,22,0,11,0,11,0,11,0,11
1400000US21111010317,21111010317,"Census Tract 103.17, Jefferson County, Kentucky",1694,46,1607,61,35,26,0,11,0,11,35,26,63,34,3,5,21,20,39,25,86,41,15,10,26,17,45,36,216,71,56,26,31,28,129,59,1186,73,907,88,190,50,89,40,21,18,87,46,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,4,6,0,11,2,3,2,5,58,40,6,9,43,38,9,12,0,11,25,24
1400000US21111010318,21111010318,"Census Tract 103.18, Jefferson County, Kentucky",2579,134,1391,113,70,37,0,16,13,20,57,32,63,28,9,10,26,22,28,15,120,43,48,37,19,19,53,29,196,52,117,38,46,32,33,20,933,108,781,97,123,41,29,27,9,8,1188,151,220,101,0,16,0,16,220,101,71,36,0,16,0,16,71,36,169,89,0,16,66,43,103,75,364,124,24,23,238,98,102,71,312,99,227,73,85,75,0,16,43,61,9,15
1400000US21111010319,21111010319,"Census Tract 103.19, Jefferson County, Kentucky",1918,95,1441,104,96,49,0,11,0,11,96,49,205,77,56,38,54,37,95,50,185,71,65,36,51,31,69,50,326,99,112,47,146,69,68,53,629,116,457,98,172,67,0,11,0,11,477,81,61,48,0,11,0,11,61,48,85,49,0,11,40,38,45,41,109,50,19,21,38,32,52,39,104,60,67,55,37,28,0,11,100,56,80,52,20,24,0,11,9,13,9,14
1400000US21111010320,21111010320,"Census Tract 103.20, Jefferson County, Kentucky",1371,110,804,81,40,35,0,11,0,11,40,35,51,30,6,7,0,11,45,29,65,25,14,10,25,21,26,15,145,56,39,24,35,23,71,46,503,82,353,68,143,54,7,10,0,11,567,117,87,69,0,11,0,11,87,69,77,56,0,11,8,12,69,54,74,59,39,49,7,11,28,30,210,91,114,62,96,65,0,11,117,66,115,66,2,3,0,11,0,11,2,5
1400000US21111010402,21111010402,"Census Tract 104.02, Jefferson County, Kentucky",2728,183,2018,178,44,34,0,16,0,16,44,34,285,116,78,49,81,79,126,79,281,86,106,49,43,38,132,62,363,106,268,100,75,43,20,23,1045,133,900,136,133,75,12,19,0,16,710,145,130,84,41,68,0,16,89,86,132,63,0,16,0,16,132,63,100,59,0,16,36,36,64,49,214,97,64,70,106,66,44,49,102,79,102,79,0,16,0,16,15,23,17,25
1400000US21111010403,21111010403,"Census Tract 104.03, Jefferson County, Kentucky",1624,71,1333,101,123,46,0,11,20,22,103,42,144,58,32,29,45,30,67,40,157,61,50,30,21,21,86,57,169,64,82,40,44,41,43,24,732,86,580,79,121,44,31,19,8,11,291,84,19,18,0,11,0,11,19,18,25,23,0,11,0,11,25,23,42,52,0,11,4,6,38,51,98,65,35,52,53,43,10,12,92,51,70,45,12,17,10,16,0,11,15,16
1400000US21111010405,21111010405,"Census Tract 104.05, Jefferson County, Kentucky",2064,129,1229,122,98,63,0,11,17,18,81,60,176,103,24,23,22,24,130,103,130,56,20,21,34,29,76,45,197,71,102,58,80,52,15,23,628,110,525,108,84,61,19,26,0,11,835,115,77,58,0,11,0,11,77,58,102,62,3,6,0,11,99,62,66,44,0,11,32,34,34,38,310,104,135,81,143,71,32,34,195,99,113,73,51,59,31,26,61,81,24,27
1400000US21111010406,21111010406,"Census Tract 104.06, Jefferson County, Kentucky",2273,153,1641,168,29,25,0,16,0,16,29,25,172,78,30,31,70,49,72,50,147,65,69,50,48,34,30,26,258,93,176,74,14,16,68,46,1033,147,871,148,135,55,27,13,2,5,632,169,258,127,0,16,141,101,117,100,57,87,0,16,55,87,2,5,84,76,15,25,55,69,14,22,48,42,22,31,0,16,26,28,185,127,185,127,0,16,0,16,0,16,0,16
1400000US21111010500,21111010500,"Census Tract 105, Jefferson County, Kentucky",1714,78,1086,83,33,27,0,11,18,20,15,17,110,49,50,30,17,19,43,32,132,68,70,49,20,21,42,41,178,60,105,43,27,24,46,31,633,80,526,80,90,51,17,19,0,11,628,79,207,63,26,23,54,31,127,72,132,70,0,11,21,24,111,66,76,42,36,27,25,23,15,18,64,50,12,19,43,48,9,14,110,56,102,55,8,14,0,11,11,16,28,25
1400000US21111010601,21111010601,"Census Tract 106.01, Jefferson County, Kentucky",1542,93,818,91,73,34,10,15,0,11,63,33,87,49,35,26,11,14,41,40,110,58,53,31,19,18,38,44,134,54,63,30,43,37,28,20,414,83,357,81,55,33,2,4,0,11,724,103,175,73,0,11,0,11,175,73,131,67,40,49,16,17,75,40,106,52,18,19,70,44,18,19,90,43,42,23,34,25,14,21,200,85,163,79,37,35,0,11,6,10,16,18
1400000US21111010602,21111010602,"Census Tract 106.02, Jefferson County, Kentucky",1892,117,383,69,26,19,9,14,8,13,9,13,27,21,10,14,0,11,17,15,45,33,9,15,10,15,26,25,81,39,56,36,25,27,0,11,204,58,195,57,9,14,0,11,0,11,1509,118,195,74,0,11,0,11,195,74,330,110,0,11,66,57,264,99,237,98,22,37,165,79,50,31,294,104,195,88,99,69,0,11,443,103,379,106,64,50,0,11,0,11,10,15
1400000US21111010701,21111010701,"Census Tract 107.01, Jefferson County, Kentucky",2363,159,1389,112,23,26,0,16,0,16,23,26,33,37,0,16,0,16,33,37,151,69,62,42,27,31,62,47,182,76,118,69,17,27,47,35,1000,115,829,140,148,96,23,37,0,16,974,128,233,104,30,25,62,52,141,88,71,53,33,37,10,15,28,34,66,41,0,16,17,27,49,29,297,131,101,84,162,128,34,41,289,118,289,118,0,16,0,16,18,30,0,16
1400000US21111010702,21111010702,"Census Tract 107.02, Jefferson County, Kentucky",2368,131,1318,99,40,23,4,6,2,5,34,22,103,41,15,10,34,26,54,32,146,58,66,26,3,5,77,46,415,92,185,76,143,72,87,43,614,95,519,87,95,43,0,16,0,16,1050,126,73,44,0,16,0,16,73,44,239,112,42,65,0,16,197,82,188,103,9,11,122,58,57,73,319,90,193,68,126,54,0,16,209,79,209,79,0,16,0,16,0,16,22,16
1400000US21111010705,21111010705,"Census Tract 107.05, Jefferson County, Kentucky",2880,168,1699,147,64,38,0,16,4,6,60,37,65,28,19,13,19,12,27,24,190,72,97,60,78,42,15,16,299,105,96,57,162,82,41,39,1081,148,877,150,195,101,9,18,0,16,1181,169,73,68,0,16,0,16,73,68,77,69,0,16,3,5,74,68,186,120,0,16,125,98,61,65,315,141,126,104,172,94,17,27,416,133,396,134,20,31,0,16,50,77,64,83
1400000US21111010706,21111010706,"Census Tract 107.06, Jefferson County, Kentucky",1435,139,1139,128,76,44,7,12,0,11,69,41,95,50,47,30,8,12,40,37,128,51,63,37,33,22,32,28,246,75,177,59,30,25,39,55,594,107,468,114,112,62,14,18,0,11,296,68,0,11,0,11,0,11,0,11,59,36,7,10,7,12,45,33,26,20,0,11,8,13,18,20,115,62,79,59,36,25,0,11,76,51,68,46,8,13,0,11,9,13,11,17
1400000US21111010800,21111010800,"Census Tract 108, Jefferson County, Kentucky",1500,86,958,93,69,37,7,10,9,11,53,32,72,42,22,16,13,10,37,35,166,67,65,34,37,34,64,44,171,59,86,39,82,43,3,5,472,99,446,100,26,17,0,11,8,12,542,94,153,63,0,11,1,2,152,63,85,40,0,11,12,12,73,38,50,33,2,3,44,32,4,5,98,39,39,25,47,25,12,17,126,58,112,56,14,18,0,11,0,11,30,27
1400000US21111010901,21111010901,"Census Tract 109.01, Jefferson County, Kentucky",2173,114,1152,186,117,57,14,22,16,25,87,51,325,157,191,114,25,29,109,123,184,98,57,46,21,27,106,85,304,117,178,97,126,101,0,11,222,86,176,83,29,35,17,27,0,11,1021,180,299,135,0,11,0,11,299,135,250,141,0,11,185,122,65,61,145,99,0,11,110,83,35,43,53,70,53,70,0,11,0,11,253,143,253,143,0,11,0,11,0,11,21,34
1400000US21111010902,21111010902,"Census Tract 109.02, Jefferson County, Kentucky",1877,81,1358,134,68,38,8,12,15,18,45,30,215,80,95,53,14,16,106,62,171,55,74,28,65,37,32,30,254,84,128,58,95,40,31,27,642,119,610,115,32,26,0,11,8,13,519,119,107,68,0,11,0,11,107,68,99,78,0,11,64,61,35,41,107,63,31,28,55,47,21,28,126,81,10,16,116,80,0,11,49,35,49,35,0,11,0,11,0,11,31,47
1400000US21111011002,21111011002,"Census Tract 110.02, Jefferson County, Kentucky",2312,170,293,84,65,40,11,19,4,6,50,35,61,50,12,17,5,6,44,47,15,12,8,8,0,16,7,9,67,42,37,32,27,27,3,5,85,47,67,43,18,28,0,16,0,16,2019,181,705,174,13,20,94,74,598,164,588,165,57,52,249,129,282,113,357,127,53,40,268,121,36,52,205,99,205,99,0,16,0,16,68,57,65,57,3,5,0,16,0,16,96,64
1400000US21111011003,21111011003,"Census Tract 110.03, Jefferson County, Kentucky",2653,147,1778,170,161,73,28,32,31,36,102,57,325,117,212,101,17,28,96,66,388,151,182,92,99,97,107,99,384,104,243,86,84,70,57,48,520,121,459,118,61,45,0,16,0,16,875,205,123,80,0,16,0,16,123,80,142,111,0,16,80,99,62,51,363,211,82,95,262,190,19,32,108,78,55,54,53,51,0,16,125,84,125,84,0,16,0,16,14,24,0,16
1400000US21111011004,21111011004,"Census Tract 110.04, Jefferson County, Kentucky",2921,143,1662,157,138,78,0,16,50,41,88,64,243,99,101,60,29,31,113,85,353,134,133,71,114,80,106,91,395,111,195,81,174,94,26,22,518,133,429,122,89,71,0,16,15,26,1259,170,244,129,0,16,0,16,244,129,449,176,66,63,168,114,215,117,270,123,97,63,173,98,0,16,127,97,63,51,64,98,0,16,100,99,100,99,0,16,0,16,61,82,8,13
