GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35
0500000US47113,47113,"Madison County, Tennessee",64646,365,29440,260,345,300,98,157,73,97,642,420,393,329,570,306,775,354,429,223,12927,1343,1850,702,4123,1081,1053,436,3950,972,1440,522,413,246,359,261,35206,327,241,178,0,204,73,136,689,481,345,282,661,360,1887,769,504,297,13246,1910,3031,777,4750,1048,2386,762,4721,1213,2106,610,450,372,116,130
0500000US47119,47119,"Maury County, Tennessee",61953,778,29014,663,310,240,0,204,138,159,471,329,312,234,812,473,792,514,193,171,10189,1263,2287,780,4927,1104,2274,774,4319,1064,1205,442,563,320,222,195,32939,395,167,195,0,204,0,204,781,481,114,138,477,347,345,318,576,449,10912,1487,2987,1006,5188,1390,3968,1035,4114,1049,2814,856,357,236,139,123
0500000US47125,47125,"Montgomery County, Tennessee",120879,538,59387,620,699,430,0,204,102,180,166,154,102,123,456,416,1022,539,830,492,17846,2116,5164,936,12873,1575,5075,1269,10737,1513,3774,996,475,327,66,82,61492,539,923,530,187,233,27,48,690,401,1322,759,364,238,1436,784,1590,736,18152,2099,3977,903,11513,1753,5133,1165,11530,1610,4194,1021,267,245,187,180
0500000US47141,47141,"Putnam County, Tennessee",49287,330,23807,584,219,169,191,192,377,312,376,238,484,328,501,283,644,405,136,146,9912,1242,1332,513,2546,697,794,385,4119,866,1585,613,230,196,361,231,25480,491,264,230,231,251,264,224,1012,446,332,330,650,445,666,435,421,279,8936,1255,1047,366,3049,852,1067,482,4206,925,2802,757,279,222,254,185
0500000US47147,47147,"Robertson County, Tennessee",47268,302,22998,214,230,234,193,183,97,119,1197,768,425,241,761,456,759,398,230,169,8369,1214,1954,630,2683,804,1717,731,3089,763,1056,520,86,116,152,134,24270,315,353,288,103,164,69,114,392,314,131,123,837,466,581,321,402,305,9486,1265,1844,657,3173,752,1971,695,3059,723,1769,643,55,94,45,79
0500000US47149,47149,"Rutherford County, Tennessee",191596,601,91877,581,849,413,50,88,270,335,751,477,1381,604,1029,581,1143,594,1113,525,29451,2740,6000,1139,15848,2264,6370,1203,19650,2244,5749,1337,980,380,1243,447,99719,506,870,476,280,328,322,326,1053,718,871,494,1487,717,951,492,991,386,27232,2214,5753,1149,17272,2299,9240,1643,22485,2255,8692,1800,1444,673,776,414
0500000US47155,47155,"Sevier County, Tennessee",68175,731,32663,753,739,539,175,189,68,90,1040,618,520,407,1387,704,643,390,506,418,12525,1510,2697,811,3876,950,2201,882,4200,1187,993,502,802,509,291,253,35512,349,132,159,72,126,255,296,1127,569,275,285,599,363,967,528,862,360,13686,1818,2916,978,6069,1286,2397,866,3698,996,2203,868,45,74,209,207
0500000US47157,47157,"Shelby County, Tennessee",608402,627,280532,640,3562,934,1440,630,3916,1142,4267,1300,4208,1187,6554,1410,7642,1708,5006,1203,76047,3907,16429,2058,46795,3955,19348,2418,54005,3352,19396,2400,7688,1437,4229,926,327870,259,3536,1092,1566,685,2719,752,4309,1045,4188,1032,6134,1280,6932,1409,5061,941,80573,3732,18656,2378,66271,3677,25905,2423,63084,3784,29612,3211,6048,1293,3276,896
0500000US47163,47163,"Sullivan County, Tennessee",113824,599,53895,716,591,339,94,111,417,308,1482,511,1476,584,1285,491,1284,559,1100,473,20237,1677,4399,1107,7147,1152,3330,609,6388,1064,2873,818,765,291,1027,358,59929,675,533,300,87,106,476,356,1805,592,1190,465,1527,616,1730,676,895,503,22193,1848,5213,1286,6866,1210,5829,1310,7351,1031,3415,708,655,348,164,135
0500000US47165,47165,"Sumner County, Tennessee",122747,747,57887,732,574,460,459,379,207,201,1652,595,906,604,866,402,950,384,740,336,19265,1961,3445,770,8371,1390,4807,1026,11081,1453,3284,856,757,309,523,318,64860,637,819,537,40,69,20,33,1169,568,317,260,1444,565,806,399,715,440,20357,1837,5323,1206,9798,1555,6551,1366,11251,1531,5294,1073,774,419,182,184
0500000US47179,47179,"Washington County, Tennessee",87299,653,41859,735,149,184,121,141,629,368,1261,643,625,378,1376,603,1267,601,625,446,11816,1746,2231,713,6636,1529,2690,976,7824,1398,2670,721,998,452,941,354,45440,691,237,297,188,168,9,19,854,475,548,342,1047,633,937,601,1064,587,14701,1819,2570,709,5285,1346,2747,830,9265,1359,5005,1043,659,429,324,298
0500000US47187,47187,"Williamson County, Tennessee",142284,1028,67798,945,447,308,55,92,1057,673,604,400,687,535,457,420,358,320,848,446,8539,1229,2813,962,9102,1309,3882,1230,26247,1821,8391,1465,2200,619,2111,619,74486,653,495,339,120,168,695,618,280,196,756,548,618,487,679,518,622,505,10840,1674,3565,879,9405,1405,5801,1357,26305,2258,11776,1554,1498,520,1031,541
0500000US47189,47189,"Wilson County, Tennessee",91054,647,43514,757,212,160,195,285,183,78,1064,596,498,433,1094,592,754,494,642,348,11636,1638,3114,1015,8725,1563,3193,963,8148,1320,2850,854,506,333,700,493,47540,448,324,206,80,129,339,319,594,362,430,322,1028,512,1102,703,754,357,12368,1673,3213,888,7961,1580,4983,1220,9825,1739,3236,927,813,497,490,372
0500000US48005,48005,"Angelina County, Texas",56702,622,27005,697,951,694,0,220,1080,614,581,482,1458,846,1031,707,578,391,548,378,8929,1514,2255,823,4085,1121,1372,706,2962,1038,777,440,281,157,117,160,29697,664,666,473,546,485,1053,525,419,292,847,561,1424,735,648,426,523,517,7594,1627,2385,869,5531,1406,3222,917,3195,988,1078,479,378,246,188,193
0500000US48021,48021,"Bastrop County, Texas",54506,1720,27301,1305,430,438,525,424,449,405,892,614,1177,647,617,423,645,636,609,469,7565,1876,2641,846,5605,1531,2400,943,2609,925,653,325,122,134,362,292,27205,1367,621,486,672,370,640,527,623,548,58,105,528,517,538,429,675,542,7251,1518,2179,952,4122,1371,2055,942,4659,1331,1491,676,83,158,1010,691
0500000US48027,48027,"Bell County, Texas",206073,652,100064,573,1073,506,448,374,944,468,908,536,1081,443,1148,546,1943,917,1376,666,26281,2505,8942,1713,23962,2368,9184,1755,14878,2258,5230,1234,2162,764,504,239,106009,525,830,401,1285,765,760,382,1504,785,1390,641,1504,933,2490,820,1741,590,26640,2282,9307,1845,22454,2425,12931,2048,15395,2361,5872,1352,1307,637,599,282
0500000US48029,48029,"Bexar County, Texas",1225485,444,590915,284,13380,2179,7300,1485,13829,2471,10963,2216,15771,2586,13923,2808,16184,2511,13620,2253,148454,6679,35754,3460,90504,4852,48305,4194,100324,5436,42237,3855,13210,1854,7157,1384,634570,344,11440,1716,9651,1959,17258,2130,11391,1817,19070,2970,15024,2268,12961,1707,10948,1772,161051,6797,44486,3413,95693,5440,46833,3663,117913,5536,46057,3063,8535,1299,6259,1180
0500000US48037,48037,"Bowie County, Texas",63684,1167,32183,997,63,109,203,190,134,236,539,283,584,372,515,225,1084,593,858,516,12584,1622,2374,612,4650,1265,2168,750,4536,995,1399,599,397,326,95,120,31501,804,132,151,195,366,274,335,290,266,368,237,744,473,795,532,381,268,10868,1453,2198,735,5855,1371,2416,830,4788,1261,2042,612,0,220,155,198
0500000US48039,48039,"Brazoria County, Texas",230238,1024,113805,568,1139,634,1397,833,1218,692,3031,1204,1999,851,2438,966,2610,1061,1872,967,32171,2972,8127,1849,19079,2412,8722,1877,18426,2143,5615,1177,3302,1141,2659,989,116433,857,1323,546,637,538,1704,761,1863,808,1853,822,2299,1057,1297,623,1553,679,32304,3249,8502,1534,17914,3538,11879,2210,20940,2970,8635,1829,2021,797,1709,958
0500000US48041,48041,"Brazos County, Texas",116055,605,57345,616,759,475,1168,683,1651,868,472,337,2164,878,1278,711,1253,687,876,569,12207,1651,2233,823,7435,1314,3032,1290,11000,1861,5158,1211,1774,573,4885,993,58710,116,963,606,347,311,1544,699,1125,576,716,511,365,342,660,401,434,239,10920,2098,3130,839,11652,1453,4516,1171,12164,1581,7201,1413,1616,590,1357,525
0500000US48061,48061,"Cameron County, Texas",245943,1019,115046,434,4175,878,3188,879,6231,1279,4789,950,5923,1512,3976,1217,3794,1712,2575,1285,32644,2663,4308,999,14469,2371,9307,1737,13688,2039,3952,914,1244,534,783,433,130897,989,4954,1087,5586,1170,10977,2006,7297,1669,7279,1602,3026,878,3273,1050,2733,783,33894,3074,5599,1003,15673,2170,8423,1995,15843,1949,4713,998,1268,566,359,205
0500000US48085,48085,"Collin County, Texas",613358,232,295060,193,1741,672,1561,1007,4261,1614,2114,957,2127,941,2375,933,2528,963,2297,758,42403,3829,12451,1626,41728,3184,19322,2411,100318,4637,43702,2948,10806,1966,5326,1238,318298,188,2824,892,1190,790,3434,1224,3716,1447,1026,563,2483,946,2556,961,3928,1193,50144,3555,20859,2214,43469,2879,25772,2567,104603,4672,41785,2711,6949,1323,3560,987
0500000US48091,48091,"Comal County, Texas",92508,1146,45245,1054,123,139,0,220,379,469,634,488,732,465,721,414,500,473,287,212,11513,1730,3950,1176,6533,1281,2901,879,11405,1438,4026,937,674,343,867,489,47263,555,380,264,70,100,467,353,307,333,118,186,161,156,727,493,278,263,12598,1473,3016,730,7164,1362,5217,994,11316,1339,4610,955,686,345,148,172
0500000US48099,48099,"Coryell County, Texas",47572,802,22471,572,426,247,43,77,841,521,342,190,215,166,351,217,515,292,149,174,5815,1126,2485,624,5565,1068,2777,828,2342,695,552,263,0,220,53,76,25101,681,170,128,76,124,590,262,799,311,678,353,319,198,466,348,264,211,7499,1088,2257,596,4653,760,2710,681,3055,782,1215,441,301,200,49,83
0500000US48113,48113,"Dallas County, Texas",1638570,350,791036,314,21049,2708,15260,2384,42214,3362,22266,2957,32659,3109,16610,2147,18593,2421,15164,1957,176148,5502,34093,2835,110911,5201,40536,3115,153553,5235,63582,3891,20300,2005,8098,1145,847534,402,22363,2461,13837,1925,37160,3566,21368,2602,30072,3200,14597,2187,19089,2546,13126,1892,183893,6485,45911,3281,139090,5756,53753,4346,165858,6123,64472,3918,15026,2021,7919,1260
0500000US48121,48121,"Denton County, Texas",524239,371,253541,248,3867,1483,1111,621,3136,1157,1562,720,2536,1093,2016,969,2945,1142,3275,1127,43126,3387,14944,1821,39786,3253,19361,2562,79147,4501,29448,2562,3700,877,3581,912,270698,279,3028,944,1288,827,2877,1201,2531,910,2752,1056,2441,907,2147,667,3200,917,49304,4213,19213,2433,44643,2976,19579,2118,81555,4348,28148,2633,4597,1199,3395,811
0500000US48135,48135,"Ector County, Texas",93324,630,46447,602,798,328,201,237,930,569,2146,1139,2589,1049,2097,1263,2117,955,1447,634,15585,2144,3186,1008,6769,1280,2195,839,4395,1356,1397,721,248,205,347,286,46877,758,616,335,872,462,1715,877,988,600,1578,833,1481,656,1880,920,1154,786,13656,1961,3135,846,7840,1572,4018,925,6251,1423,1273,609,420,474,0,220
0500000US48139,48139,"Ellis County, Texas",107633,594,51492,303,334,202,725,470,1677,744,845,519,1747,834,652,298,1046,545,1070,477,14540,1719,5216,1117,8825,1176,4319,1037,7173,1169,2469,826,436,250,418,322,56141,598,554,272,262,268,1193,553,897,689,1130,541,1945,628,1467,471,1145,554,14815,1721,5057,1049,10198,1491,4524,995,9076,1299,3253,934,322,266,303,226
0500000US48141,48141,"El Paso County, Texas",510580,1275,243004,1014,6373,1213,4971,1286,12360,1933,5743,1296,7269,1720,4046,1398,4544,1407,5750,1396,58458,4132,12762,1851,45837,3826,19837,2731,35190,3577,13543,1834,4015,1237,2306,912,267576,898,8010,1273,8396,1734,16510,2286,7225,1349,9317,1700,5484,1144,5921,1457,5424,1249,60439,3568,13736,2134,47065,3979,22701,3007,39872,3497,14078,1932,1944,860,1454,586
0500000US48157,48157,"Fort Bend County, Texas",474935,879,227777,736,3490,1221,1686,889,1447,824,1832,856,3466,1310,3294,1206,2813,1009,3456,1117,43806,4085,8383,1972,33209,3686,14622,2819,64411,4032,29393,2953,5874,1288,6595,1530,247158,894,2914,1055,1611,838,3861,1328,2944,1034,3388,1265,1948,748,2595,951,2994,843,46623,3800,13051,2231,38659,4429,19354,2523,68924,4182,30295,3090,4616,1245,3381,1299
0500000US48167,48167,"Galveston County, Texas",219771,806,105613,874,1406,746,788,505,1850,750,1648,669,2933,1165,1659,721,1961,701,2399,816,23321,2428,8217,1591,17259,2034,12893,2583,17792,2242,6466,1346,2504,869,2517,903,114158,559,822,417,611,385,1880,885,1088,557,1774,631,2054,767,2393,813,1342,544,29166,2347,9346,1859,18020,2421,10866,1956,22382,2199,8836,1632,2282,1087,1296,693
0500000US48181,48181,"Grayson County, Texas",86626,706,40666,919,469,289,181,252,566,503,553,391,569,336,903,536,629,413,910,609,10864,1706,2372,668,10121,1652,4828,1011,5442,1072,1486,494,328,222,445,287,45960,758,398,324,194,224,67,68,421,335,1021,572,689,360,1192,569,906,542,13398,1790,5362,1538,8216,1434,4954,1453,7469,1197,1464,492,116,157,93,102
0500000US48183,48183,"Gregg County, Texas",79826,1303,38360,941,213,197,451,341,1647,738,561,530,1456,678,1246,575,1245,510,471,297,11366,1339,2438,739,7898,1630,1751,782,4310,966,1985,719,1061,523,261,210,41466,852,162,177,380,316,1810,582,838,524,1056,652,1362,606,1915,701,798,465,11025,1553,2352,766,7646,1201,2716,769,6812,1157,2310,778,121,146,163,166
0500000US48187,48187,"Guadalupe County, Texas",100974,679,48693,497,557,328,281,291,800,481,746,391,1043,688,729,485,415,290,1038,420,15995,1726,4211,1131,4394,773,4716,1081,8877,1385,3911,837,450,326,530,282,52281,519,682,391,578,411,528,321,1442,820,877,565,373,284,808,472,856,498,16516,1891,4621,885,6616,1199,4463,961,9210,1022,4231,794,293,226,187,171
0500000US48201,48201,"Harris County, Texas",2912844,711,1427242,473,35472,3512,25554,3486,66262,5464,30632,3475,44279,4301,23220,3017,25360,2935,27162,3134,344691,9322,61670,4745,212935,9064,87490,5352,283003,9427,102565,5271,34046,2432,22901,2188,1485602,620,36657,3428,27062,3735,60434,4459,32012,3135,38185,3457,26505,2701,29057,3784,23380,2761,341320,10597,76678,5424,230730,9172,102259,6446,299902,9222,118427,6285,26984,2536,16010,1981
0500000US48203,48203,"Harrison County, Texas",43374,865,19798,669,274,260,255,249,293,290,449,360,114,191,344,307,1200,552,446,367,7797,1347,1593,598,3059,814,1217,520,1877,620,625,357,217,189,38,67,23576,539,394,342,165,196,415,343,287,299,405,323,738,487,709,516,763,545,6414,984,1573,617,5840,1290,1314,532,3271,954,726,366,192,249,370,404
0500000US48209,48209,"Hays County, Texas",121051,1119,59816,1139,563,537,910,654,2543,1092,694,438,655,564,1550,1074,832,472,803,485,13451,2506,3117,959,11585,1733,3317,1097,11365,1723,5774,1179,1027,579,1630,727,61235,678,469,313,89,163,1706,799,332,295,1317,794,260,214,1202,750,1067,673,12590,1839,4599,1279,9751,1973,3913,1073,14580,2040,8159,1456,559,357,642,446
0500000US48213,48213,"Henderson County, Texas",55949,871,26293,582,542,278,353,358,375,336,1047,717,223,166,836,503,1155,567,225,184,8775,1213,1661,562,5442,1116,1066,494,3064,855,1102,591,185,127,242,332,29656,772,576,386,67,98,129,136,1003,493,849,440,975,466,637,372,364,232,9965,1368,1621,502,5869,1104,1860,621,3275,742,2380,646,0,220,86,106
0500000US48215,48215,"Hidalgo County, Texas",473366,1031,224787,534,8776,1604,10390,2261,15758,1953,10306,1956,14564,2891,6054,1537,6398,1739,4910,1335,52789,4095,10829,1966,35231,4007,8577,1931,29575,3146,6883,1397,2616,699,1131,463,248579,744,10503,1576,12018,1716,20823,2496,12859,2268,14580,2480,5497,1370,6063,1487,3899,1074,57320,3983,11649,2019,35130,3699,12028,2138,31026,3465,12466,2485,2215,773,503,345
0500000US48231,48231,"Hunt County, Texas",60159,737,29416,666,428,565,111,139,308,248,958,580,1444,636,1157,479,1498,687,432,282,8507,1338,2229,714,5968,1117,1499,561,2824,775,1590,622,133,141,330,322,30743,709,360,258,245,284,423,234,723,495,636,509,1071,559,676,428,461,316,9466,1360,2251,710,4768,1196,2379,830,4475,1130,1969,676,371,313,469,449
0500000US48245,48245,"Jefferson County, Texas",168925,409,86736,532,1313,475,818,364,3140,781,2671,915,2868,735,1266,456,2569,902,1750,608,31188,2213,4691,1005,13332,1688,6472,1396,9863,1388,2680,800,1438,723,677,378,82189,374,1157,449,853,490,1724,636,1403,541,1569,688,2030,680,2578,803,509,283,25777,2612,5632,1253,14304,1747,8035,1278,11159,1655,4450,1078,641,348,368,216
0500000US48251,48251,"Johnson County, Texas",106686,490,52043,794,820,444,143,199,1288,793,872,399,1679,755,1577,811,1945,894,374,264,19780,2016,3631,947,7290,1306,2400,774,7604,1608,1636,683,619,386,385,277,54643,704,436,285,187,188,954,656,967,522,752,688,1249,637,1699,680,458,261,20299,2117,4346,1010,9401,1621,3297,896,8452,1409,1764,663,249,220,133,119
0500000US48257,48257,"Kaufman County, Texas",76218,1155,36817,423,574,422,265,304,1226,681,691,367,887,562,669,437,717,616,359,249,13700,1653,2417,640,6058,1222,2113,727,4777,976,2117,598,113,116,134,109,39401,925,564,372,224,238,1379,555,417,323,487,208,872,328,868,436,512,382,14216,1760,3442,819,4763,1088,4044,852,4961,976,2570,635,54,97,28,51
0500000US48291,48291,"Liberty County, Texas",53961,1572,26321,797,599,406,309,408,651,407,886,673,349,268,976,735,962,575,953,781,12493,1822,1290,572,2546,828,1789,831,1890,729,563,499,65,89,0,220,27640,1093,517,360,325,243,948,641,926,530,1432,500,1057,696,1671,531,352,381,9336,1398,2812,845,3908,1051,1984,757,1832,793,363,227,177,241,0,220
0500000US48303,48303,"Lubbock County, Texas",178621,712,86018,601,1507,733,585,414,2019,661,1832,811,1339,590,1293,558,2090,722,1099,515,22439,2316,5364,998,15771,1829,4319,1004,16464,1859,5755,1050,1738,541,2404,700,92603,441,1266,483,1012,387,1545,748,1082,450,3114,1078,2160,895,1832,757,2047,819,21579,2350,6355,1107,16230,2155,5520,1125,18386,1721,8019,1280,836,456,1620,744
0500000US48309,48309,"McLennan County, Texas",149696,552,70779,373,1017,579,649,483,1508,644,833,379,2616,848,2244,904,2451,898,848,369,22179,1946,4288,852,9767,1401,6416,1196,9989,1285,3805,939,1125,476,1044,428,78917,383,1646,628,1323,646,1642,723,1448,554,1591,606,2519,884,1563,632,1630,776,21398,2439,6643,1241,13429,1479,7428,1314,10248,1515,5421,1036,225,178,763,361
0500000US48329,48329,"Midland County, Texas",101188,479,49989,446,754,410,0,220,1974,834,1848,1116,775,461,1433,813,1983,1424,849,564,12402,1949,3507,1238,6772,1392,3873,1442,9801,1748,2330,905,1485,671,203,186,51199,649,756,391,259,248,1126,836,592,400,1146,711,1131,814,1094,674,791,473,15287,2193,3197,925,8119,1641,4690,1280,9854,1312,2449,840,519,319,189,174
0500000US48339,48339,"Montgomery County, Texas",361549,971,175796,1116,1770,769,864,572,4782,1671,1466,706,3120,1254,2154,1081,4267,1539,3394,1108,41901,3804,10352,2253,28684,3582,10320,2165,39429,3287,15433,2603,4863,1486,2997,1235,185753,911,1456,836,966,655,2852,1204,2691,1009,5310,1895,3636,1175,4051,1403,4129,1509,43572,3910,12208,2446,28601,3519,18080,3123,37271,3644,15108,2716,3880,2043,1942,1027
0500000US48347,48347,"Nacogdoches County, Texas",36960,1205,17716,1133,237,224,417,340,147,164,253,243,592,532,1159,658,140,182,618,466,4199,851,1533,781,2272,762,1172,647,3821,1132,702,443,61,109,393,351,19244,813,358,296,41,70,340,278,488,380,1519,646,451,362,579,459,335,269,4979,991,1573,586,3197,840,834,395,2589,702,1406,444,112,134,443,307
0500000US48355,48355,"Nueces County, Texas",233620,814,113110,692,2153,636,1534,771,2324,815,1885,683,3789,1141,3042,956,2405,725,2279,850,32061,2794,7303,1085,21974,2664,7539,1307,17115,2362,5215,1018,1253,633,1239,622,120510,494,1918,652,1881,712,2519,872,1849,748,3472,1103,1995,774,3390,998,3110,975,33308,3040,8773,1440,20532,2245,11002,1749,16427,1898,6320,1258,2338,856,1676,797
0500000US48361,48361,"Orange County, Texas",56658,694,26747,706,158,165,93,126,511,369,108,106,303,207,853,458,622,438,364,245,11064,1396,1468,594,5341,969,2114,658,2925,1016,487,292,208,248,128,125,29911,409,98,105,34,62,371,311,753,663,459,276,430,269,891,374,511,323,11331,1331,1543,532,5566,1066,2889,912,3928,1008,927,420,111,122,69,120
0500000US48367,48367,"Parker County, Texas",87198,860,42658,725,944,524,328,286,783,718,588,471,690,505,558,396,747,547,957,498,13345,1951,4101,1108,8150,1668,2659,766,5710,1069,2409,765,245,199,444,296,44540,769,585,418,76,129,0,220,617,421,748,536,1154,807,304,235,1210,602,13990,2167,4200,920,7010,1335,4388,930,7089,1242,2795,826,223,172,151,169
0500000US48375,48375,"Potter County, Texas",76399,664,39053,521,1166,551,731,451,1658,638,647,374,1226,536,1332,576,1563,584,738,448,14075,1316,3048,933,5953,1071,2590,772,2524,666,881,375,402,251,519,299,37346,441,1488,704,625,420,1375,495,800,442,1403,607,1544,646,1414,622,863,438,10462,1374,2971,748,4861,1092,2583,687,5077,1139,1350,478,141,141,389,248
0500000US48381,48381,"Randall County, Texas",86683,525,41765,483,100,126,42,77,426,461,287,330,400,396,656,369,895,486,1084,908,9146,1377,2755,786,8503,1462,4848,1295,8422,1568,2451,639,848,393,902,495,44918,359,587,347,208,228,156,201,297,236,663,385,507,351,1735,729,283,243,7714,1159,3848,829,8658,1252,5467,1184,9790,1511,3705,801,853,503,447,338
0500000US48397,48397,"Rockwall County, Texas",60013,990,28012,718,117,143,197,288,500,391,762,571,357,305,93,113,448,401,392,290,4817,1188,2059,729,3358,799,2709,1012,7874,1244,3326,935,458,322,545,362,32001,831,170,161,0,220,382,433,331,367,217,221,667,464,69,112,188,208,7176,1295,3505,992,4644,1011,2704,988,7262,1442,3755,1007,400,305,531,382
0500000US48409,48409,"San Patricio County, Texas",42902,525,21227,454,295,204,299,296,708,459,898,471,1093,589,525,356,757,454,427,261,6731,1158,1989,755,3905,1023,1118,472,1721,579,450,283,311,238,0,220,21675,353,222,233,216,250,634,343,663,396,779,391,613,384,617,464,204,137,5978,1099,1848,585,4243,964,1879,706,2978,727,726,331,75,89,0,220
0500000US48423,48423,"Smith County, Texas",147441,1307,69403,1201,912,384,699,435,2349,946,728,421,1055,596,840,494,2238,922,1093,626,17250,2283,6555,1331,11719,1673,6678,1398,11474,1820,3271,967,1651,734,891,529,78038,502,2062,756,633,538,1564,602,539,344,1295,697,2065,913,1671,933,1336,579,17763,2312,8547,1563,13384,1846,7792,1700,14163,1656,3686,832,1088,476,450,382
0500000US48439,48439,"Tarrant County, Texas",1288602,988,616338,330,9155,1620,6868,1779,19713,2792,9321,1656,17708,2969,11144,2205,10164,1753,10740,1604,155122,8902,41555,2961,95135,5705,40482,3484,121974,4971,47426,3714,11293,1720,8538,1532,672264,907,11431,1647,5621,1258,17099,2350,10261,1795,15923,2432,11627,2096,12702,2302,9452,1688,162737,6497,44290,3834,109219,5528,55213,3981,140982,5794,54519,3799,6288,1009,4900,1029
0500000US48441,48441,"Taylor County, Texas",84075,1221,40015,1029,676,367,233,297,276,301,941,446,396,239,522,333,546,342,252,221,15757,2366,2076,585,6546,1166,2844,738,5544,1042,2179,642,748,414,479,242,44060,514,600,258,231,211,687,486,649,470,888,448,674,430,959,443,1000,735,14473,1622,2053,664,8840,1279,3007,725,7205,1219,2206,625,298,248,290,229
0500000US48451,48451,"Tom Green County, Texas",75857,563,36383,622,611,385,502,395,329,227,575,312,1030,500,1269,619,705,418,1046,581,10410,1828,2289,676,6602,1242,2165,703,5507,1090,1966,601,654,509,723,386,39474,699,613,498,391,244,358,240,156,164,838,436,1223,689,1820,875,441,297,10980,1509,2404,571,7543,1391,2584,825,7404,1177,2219,756,179,169,321,284
0500000US48453,48453,"Travis County, Texas",816263,651,409669,191,7844,1945,4350,1287,10355,2364,5140,1421,6986,1568,4402,1408,5827,1702,4798,1432,66321,4676,17921,2416,64246,5286,20604,2410,121220,5231,43715,3575,15233,2150,10707,1491,406594,615,6934,1463,3851,1464,6908,1441,5092,1360,7333,2104,2188,824,5427,1472,3915,985,69702,4702,18206,2023,59242,4145,23354,2466,125913,5259,51062,3381,11230,1764,6237,1025
0500000US48469,48469,"Victoria County, Texas",60364,595,28903,585,314,265,413,202,511,300,421,396,863,453,656,388,339,252,485,305,9557,1275,2248,805,5142,1169,2145,794,3837,945,1479,605,291,209,202,252,31461,548,460,359,173,149,859,490,842,509,1560,767,379,262,861,497,298,269,9296,1281,2693,720,6023,1066,2273,732,4058,1020,1304,538,95,161,287,368
0500000US48471,48471,"Walker County, Texas",45665,1905,28364,1407,271,231,59,82,735,495,695,387,786,311,386,272,997,472,118,155,13408,1635,861,479,4443,1071,1252,566,2949,822,700,312,221,231,483,405,17301,1344,130,148,370,410,116,189,320,325,381,371,67,133,78,132,167,207,4927,1455,1053,522,3291,969,1033,936,3285,898,1818,821,161,262,104,136
0500000US48479,48479,"Webb County, Texas",148275,757,69750,584,1746,559,1718,597,4641,1056,2993,935,5735,1219,1703,705,2321,869,2053,643,19181,2166,2707,716,7877,1242,5076,1110,8768,1566,1929,677,482,318,820,587,78525,413,2779,608,3565,1007,6194,1293,3414,948,4581,1015,1630,660,2217,751,1636,513,23344,2228,2835,670,8162,1670,4632,1008,9495,1810,3618,1009,297,220,126,146
0500000US48485,48485,"Wichita County, Texas",84259,1349,42071,860,548,297,369,319,128,168,1211,469,1224,542,972,416,1142,618,635,397,14113,1818,2215,562,7390,1452,2873,1033,5945,1084,2331,852,701,337,274,170,42188,840,870,424,0,220,323,246,1292,611,687,441,665,339,1167,627,872,396,10635,1307,3017,718,8330,1480,3531,852,7602,1217,2523,726,570,497,104,122
0500000US48491,48491,"Williamson County, Texas",347601,1247,167030,658,2467,1086,389,350,772,482,1180,1174,1589,846,679,560,1020,681,1918,837,32447,3356,11845,1615,27458,2662,14265,2119,49039,3119,16396,1967,3150,1081,2416,746,180571,1162,2318,1070,166,171,897,521,1271,681,1167,661,2075,1128,1406,616,2024,932,38456,2966,13696,1483,30529,3227,16496,2019,47977,3288,17585,2073,3391,1214,1117,437
0500000US49005,49005,"Cache County, Utah",62058,585,30806,375,860,420,0,190,310,353,126,173,180,205,22,27,624,398,598,254,5403,840,1768,570,5597,899,1925,494,8854,1087,2632,536,723,331,1184,482,31252,607,534,418,97,126,438,367,135,177,392,307,423,445,194,139,478,233,6184,936,2225,477,6984,1150,2637,574,8308,1011,1593,462,163,130,467,237
0500000US49011,49011,"Davis County, Utah",198180,793,97286,800,297,261,0,190,618,654,0,190,597,589,396,326,1051,654,954,359,19800,2224,7042,1264,17924,2084,9509,1674,22931,2109,11522,1631,2818,714,1827,494,100894,497,308,310,75,124,266,232,333,248,659,533,299,247,1290,639,839,405,22364,2485,9258,1275,17082,2020,12571,1560,26957,1991,7098,1394,767,412,728,472
